"variable","CODE_SEC","RES_SEC","W_IND"
"h7","003","005",12.95593
"h7","003","012",47.09582
"h7","003","013",43.50565
"h7","003","014",79.9689
"h7","003","015",38.31137
"h7","003","022",66.6253
"h7","003","024",90.71771
"h7","003","026",46.50221
"h7","003","034",31.47787
"h7","003","042",20.61635
"h7","003","050",59.17931
"h7","003","058",53.53306
"h7","003","074",99.56042
"h7","009","008",15.09608
"h7","009","014",86.60845
"h7","009","017",84.47975
"h7","009","031",43.92417
"h7","009","033",142.61
"h7","009","035",65.75331
"h7","009","037",54.48146
"h7","009","042",45.36764
"h7","009","049",35.82293
"h7","009","053",134.76489
"h7","009","054",42.30286
"h7","009","064",31.59028
"h7","009","078",103.4789
"h7","009","080",63.69139
"h7","011","010",162.67432
"h7","011","013",43.50565
"h7","011","014",121.09946
"h7","011","016",30.03563
"h7","011","028",85.48248
"h7","011","038",60.85685
"h7","011","044",71.88614
"h7","022","006",73.91516
"h7","022","007",46.116
"h7","022","011",53.52111
"h7","022","019",22.40934
"h7","022","020",41.40053
"h7","022","023",46.09082
"h7","022","027",35.4595
"h7","022","028",72.92888
"h7","022","029",61.05826
"h7","022","038",37.56068
"h7","022","045",36.06718
"h7","022","054",68.35165
"h7","022","063",41.44232
"h7","022","071",46.53307
"h7","022","077",110.5288
"h7","022","078",168.27678
"h7","023","012",70.11464
"h7","023","018",76.57162
"h7","023","020",71.85699
"h7","023","024",37.23552
"h7","023","026",109.80908
"h7","023","035",40.64422
"h7","023","038",37.6699
"h7","023","049",48.12976
"h7","023","055",81.7357
"h7","023","067",166.7496
"h7","023","073",97.83388
"h7","028","001",37.4604
"h7","028","006",87.52024
"h7","028","010",38.29004
"h7","028","013",52.47557
"h7","028","014",135.9803
"h7","028","020",52.139
"h7","028","026",102.5343
"h7","028","027",100.05721
"h7","028","032",65.33975
"h7","028","037",42.49162
"h7","028","041",35.57662
"h7","028","042",37.69999
"h7","028","048",32.77678
"h7","028","049",37.88057
"h7","028","051",36.6862
"h8","002","004",27.77684
"h8","002","010",66.9685
"h8","002","012",61.21404
"h8","002","013",40.16138
"h8","002","016",48.1566
"h8","002","020",37.93914
"h8","002","025",32.18544
"h8","002","028",35.98301
"h8","002","039",38.70125
"h8","002","051",18.8188
"h8","002","053",48.96102
"h8","002","059",143.7556
"h8","002","076",118.2819
"h8","003","005",51.8419
"h8","003","010",23.81396
"h8","003","011",63.44753
"h8","003","012",204.68599
"h8","003","013",43.50565
"h8","003","015",38.31137
"h8","003","017",59.45268
"h8","003","020",19.10282
"h8","003","022",66.6253
"h8","003","023",31.74037
"h8","003","024",90.71771
"h8","003","025",38.051
"h8","003","026",102.5343
"h8","003","028",51.44195
"h8","003","034",31.47787
"h8","003","037",53.41367
"h8","003","042",58.31634
"h8","003","050",59.17931
"h8","003","060",42.55514
"h8","003","065",59.7954
"h8","003","074",99.56042
"h8","003","077",45.50758
"h8","006","002",19.63369
"h8","006","016",61.84262
"h8","006","017",33.49252
"h8","006","020",56.89591
"h8","006","021",88.83507
"h8","006","025",53.90245
"h8","006","026",48.09563
"h8","006","037",80.04775
"h8","006","038",66.70137
"h8","006","042",24.75129
"h8","006","065",56.92761
"h8","006","066",50.34957
"h8","009","006",126.05296
"h8","009","014",86.60845
"h8","009","019",47.12497
"h8","009","022",53.40467
"h8","009","027",31.53803
"h8","009","028",72.92888
"h8","009","030",49.91491
"h8","009","031",43.92417
"h8","009","032",41.6954
"h8","009","033",142.61
"h8","009","034",10.91357
"h8","009","035",65.75331
"h8","009","036",73.04399
"h8","009","037",112.13555
"h8","009","039",34.34919
"h8","009","042",45.36764
"h8","009","043",57.46315
"h8","009","045",51.01418
"h8","009","046",35.78451
"h8","009","049",101.6589
"h8","009","051",37.6376
"h8","009","052",57.96194
"h8","009","053",85.80387
"h8","009","054",42.30286
"h8","009","055",35.42684
"h8","009","063",41.5017
"h8","009","064",31.59028
"h8","009","065",59.7954
"h8","009","078",103.4789
"h8","009","080",63.69139
"h8","011","004",41.05452
"h8","011","010",192.61132
"h8","011","013",43.50565
"h8","011","014",121.09946
"h8","011","016",30.03563
"h8","011","017",84.47975
"h8","011","023",35.26661
"h8","011","028",85.48248
"h8","011","034",15.58608
"h8","011","038",60.85685
"h8","011","044",53.0462
"h8","011","048",32.77678
"h8","011","053",85.80387
"h8","011","061",136.2083
"h8","011","064",42.55212
"h8","011","069",24.49813
"h8","011","071",65.66786
"h8","013","004",27.77684
"h8","013","014",86.60845
"h8","013","019",85.95457
"h8","013","023",62.49073
"h8","013","024",77.17936
"h8","013","027",42.78683
"h8","013","029",40.17017
"h8","013","031",52.42074
"h8","013","042",20.61635
"h8","013","043",28.12854
"h8","013","044",18.83994
"h8","013","045",51.01715
"h8","013","050",41.54461
"h8","013","054",60.98482
"h8","013","056",53.64306
"h8","014","004",118.17716
"h8","014","006",73.9289
"h8","014","010",66.03396
"h8","014","011",37.66741
"h8","014","012",146.3282
"h8","014","013",20.19101
"h8","014","016",67.90989
"h8","014","017",119.56474
"h8","014","022",47.74699
"h8","014","024",37.23552
"h8","014","031",35.79166
"h8","014","033",68.82892
"h8","014","042",18.7823
"h8","014","063",16.92149
"h8","017","007",55.08331
"h8","017","016",73.522
"h8","017","018",60.66872
"h8","017","019",53.02524
"h8","017","022",74.51993
"h8","017","023",25.44392
"h8","017","030",30.17713
"h8","017","034",32.39762
"h8","017","063",23.68684
"h8","017","072",40.25747
"h8","017","078",81.35352
"h8","018","014",102.8153
"h8","018","019",66.51086
"h8","018","024",42.37143
"h8","018","029",36.72335
"h8","018","031",52.42074
"h8","018","033",91.31367
"h8","018","038",40.40108
"h8","018","045",56.1822
"h8","018","049",26.2205
"h8","018","050",41.54461
"h8","018","052",57.96194
"h8","018","063",41.44232
"h8","019","002",37.38403
"h8","019","003",69.10185
"h8","019","011",54.06002
"h8","019","016",53.00339
"h8","019","017",84.47975
"h8","019","018",68.5564
"h8","019","020",305.64223
"h8","019","021",40.8939
"h8","019","024",150.43044
"h8","019","028",33.27446
"h8","019","038",37.6699
"h8","019","040",124.9051
"h8","019","046",35.78451
"h8","019","049",35.82293
"h8","019","054",60.98482
"h8","019","069",43.59915
"h8","022","006",174.42106
"h8","022","007",46.116
"h8","022","008",20.40738
"h8","022","011",53.52111
"h8","022","017",47.15959
"h8","022","019",52.28359
"h8","022","023",72.10215
"h8","022","025",38.051
"h8","022","027",35.4595
"h8","022","028",134.32628
"h8","022","029",61.05826
"h8","022","041",26.36112
"h8","022","045",36.06718
"h8","022","050",17.6347
"h8","022","053",48.96102
