"variable","CODE_SEC","RES_SEC","W_IND"
"h9","003","001",60.42808
"h9","003","004",57.1355
"h9","003","005",102.43478
"h9","003","007",51.02778
"h9","003","009",108.97478
"h9","003","010",50.39394
"h9","003","012",157.2962
"h9","003","014",84.95113
"h9","003","016",76.20138
"h9","003","017",58.28349
"h9","003","018",48.42309
"h9","003","022",85.78292
"h9","003","027",57.99208
"h9","003","032",45.33591
"h9","003","039",24.30787
"h9","003","040",65.70001
"h9","003","053",69.0657
"h9","009","003",68.92238
"h9","009","004",27.77684
"h9","009","008",19.05557
"h9","009","010",59.874
"h9","009","017",66.27672
"h9","009","022",123.5203
"h9","009","030",14.82192
"h9","009","034",21.82714
"h9","009","036",76.04854
"h9","009","042",31.14473
"h9","009","055",38.19247
"h9","011","003",138.8916
"h9","011","004",22.89444
"h9","011","005",39.11341
"h9","011","009",56.28144
"h9","011","010",59.874
"h9","011","013",62.79678
"h9","011","015",29.00978
"h9","011","020",60.74
"h9","011","053",60.70486
"h9","011","062",44.16857
"h9","017","015",30.65105
"h9","017","016",34.44232
"h9","017","018",147.3901
"h9","017","019",163.99653
"h9","017","021",41.7162
"h9","017","030",30.17713
"h9","017","033",54.47304
"h9","017","038",29.69656
"h9","017","046",33.05557
"h9","022","007",46.116
"h9","022","018",98.76983
"h9","022","020",19.10282
"h9","022","023",34.31737
"h9","022","025",58.42629
"h9","022","033",39.48045
"h9","022","034",10.91357
"h9","022","038",29.69656
"h9","022","043",57.46315
"h9","022","050",31.00771
"h9","022","057",43.60438
"h9","032","030",30.17713
"h9","032","031",101.25282
"h9","032","033",108.94608
"h9","032","037",81.97019
"h9","032","046",25.40244
"h9","032","051",14.05911
"h9","032","052",57.32832
"h9","032","053",196.1046
"h9","032","054",32.42591
"h9","032","055",148.38192
"h9","032","062",44.16857
"h9","035","012",102.78154
"h9","035","014",100.8479
"h9","035","016",194.11826
"h9","035","046",58.35252
"h9","035","048",95.36675
"h9","035","070",137.89728
"h9","040","008",31.06513
"h9","040","009",56.28144
"h9","040","023",38.15841
"h9","040","024",34.87454
"h9","040","027",80.42715
"h9","040","039",117.41853
"h9","040","041",37.75475
"h9","040","050",8.85766
"h9","040","052",22.14009
"h9","040","062",44.16857
"h9","040","063",35.53452
"h9","059","044",18.83994
"h9","059","053",78.69939
"h9","059","054",32.42591
"h9","059","055",31.98884
"h9","059","058",241.51374
"h9","059","060",114.21691
"h9","059","061",183.45101
"h10","001","005",63.32137
"h10","001","007",46.116
"h10","001","010",103.87848
"h10","001","017",58.28349
"h10","001","019",65.66948
"h10","001","026",109.80908
"h10","001","029",45.50685
"h10","001","032",45.33591
"h10","001","033",84.61718
"h10","001","039",42.1055
"h10","001","055",20.04602
"h10","002","003",68.92238
"h10","002","006",43.10438
"h10","002","007",44.11397
"h10","002","009",116.38372
"h10","002","013",57.9696
"h10","002","015",43.76752
"h10","002","016",38.10069
"h10","002","025",55.51393
"h10","002","027",44.56149
"h10","002","030",15.7089
"h10","002","062",56.45856
"h10","002","067",177.5495
"h10","002","075",61.3503
"h10","003","006",43.09636
"h10","003","007",51.02778
"h10","003","009",108.97478
"h10","003","010",29.937
"h10","003","012",94.80622
"h10","003","016",38.10069
"h10","003","017",58.28349
"h10","003","018",134.31661
"h10","003","022",85.78292
"h10","003","027",36.78717
"h10","003","032",45.33591
"h10","003","040",65.70001
"h10","003","053",69.0657
"h10","009","002",22.62656
"h10","009","003",68.92238
"h10","009","005",63.32137
"h10","009","007",44.11397
"h10","009","010",59.874
"h10","009","011",53.35751
"h10","009","017",66.27672
"h10","009","026",54.90454
"h10","009","030",14.82192
"h10","009","034",21.82714
"h10","009","036",76.04854
"h10","009","050",22.15005
"h10","009","052",24.7598
"h10","009","053",36.27642
"h10","009","055",38.19247
"h10","009","063",16.92149
"h10","009","075",87.95478
"h10","017","006",172.41752
"h10","017","018",305.0575
"h10","017","021",41.7162
"h10","017","028",54.91583
"h10","017","030",30.17713
"h10","017","033",54.47304
"h10","017","034",27.23261
"h10","017","038",29.69656
"h10","017","046",33.05557
"h10","017","047",45.76697
"h10","022","005",39.11341
"h10","022","007",46.116
"h10","022","008",88.43944
"h10","022","009",56.28144
"h10","022","018",98.76983
"h10","022","020",19.10282
"h10","022","023",34.31737
"h10","022","025",58.42629
"h10","022","029",87.19504
"h10","022","033",39.48045
"h10","022","038",29.69656
"h10","022","043",57.46315
"h10","022","050",8.85766
"h10","022","054",68.35165
"h10","022","057",43.60438
"h10","028","004",28.22244
"h10","028","010",29.47153
"h10","028","020",60.74
"h10","028","033",142.70817
"h10","028","034",23.19365
"h10","028","039",26.69729
"h10","028","042",31.14473
"h10","028","044",26.61602
"h10","028","045",51.01418
"h10","028","053",35.64749
"h10","028","056",97.14538
"h10","028","063",16.92149
"h10","028","064",96.67729
"h10","032","031",210.06646
"h10","032","036",121.94282
"h10","032","037",307.5177
"h10","032","042",36.49254
"h10","032","051",14.05911
"h10","032","052",57.32832
"h10","032","053",170.60514
"h10","032","054",32.42591
"h10","033","008",31.06513
"h10","033","013",49.17581
"h10","033","016",30.03563
"h10","033","031",54.40682
"h10","033","032",45.33591
"h10","033","034",10.91357
"h10","033","044",72.07198
"h10","033","045",20.89644
"h10","033","055",38.19247
"h10","033","073",58.71013
"h10","035","012",50.61578
"h10","035","014",84.95113
"h10","035","016",80.7121
"h10","035","026",54.90454
"h10","035","045",20.89644
"h10","035","046",32.57656
"h10","035","047",31.42116
"h10","035","069",32.6048
"h10","035","070",137.89728
"h10","040","008",31.06513
"h10","040","009",56.28144
"h10","040","022",85.78292
"h10","040","023",38.15841
"h10","040","024",66.57096
"h10","040","027",80.42715
"h10","040","038",65.0087
"h10","040","039",208.13977
"h10","040","041",37.75475
"h10","040","050",48.72303
"h10","040","052",22.14009
"h10","040","062",99.61509
"h10","040","063",35.53452
"h10","043","009",79.59189
"h10","043","011",75.33482
"h10","043","027",73.57434
"h10","043","030",30.17713
"h10","043","032",126.67724
"h10","043","033",53.3474
"h10","043","034",23.19365
"h10","043","041",23.15952
"h10","043","042",63.60687
"h10","043","056",90.46597
"h10","059","044",18.83994
"h10","059","056",42.55292
"h10","059","058",171.60185
"h10","059","060",63.47002
"h10","059","061",154.84896
"h10","073","055",45.52597
"h10","073","067",65.01011
"h10","073","068",39.48098
"h10","073","071",68.8836
"h10","073","072",43.94534
"h10","073","074",164.6801
"h10","073","075",225.28576
"h11","001","002",17.82707
"h11","001","004",27.77684
"h11","001","005",63.32137
"h11","001","010",103.87848
"h11","001","019",65.66948
"h11","001","029",45.50685
"h11","001","032",45.33591
"h11","001","033",84.61718
"h11","001","039",42.1055
"h11","001","062",56.45856
"h11","002","007",44.11397
"h11","002","012",50.61578
"h11","002","013",57.9696
"h11","002","014",114.5456
"h11","002","015",43.76752
"h11","002","017",124.56021
"h11","002","027",44.56149
"h11","002","032",44.55064
"h11","002","038",32.50435
"h11","002","067",177.5495
"h11","006","002",14.62053
"h11","006","004",27.77684
"h11","006","009",75.45962
"h11","006","015",29.00978
"h11","006","023",49.9326
"h11","006","025",41.24449
"h11","006","026",127.95496
"h11","006","036",76.04854
"h11","006","044",26.61602
"h11","009","003",68.92238
"h11","009","010",29.47153
"h11","009","011",53.35751
"h11","009","015",29.00978
"h11","009","024",31.69642
"h11","009","026",54.90454
"h11","009","030",14.82192
"h11","009","036",76.04854
"h11","009","044",26.61602
"h11","009","050",22.15005
"h11","009","052",24.7598
"h11","009","053",36.27642
"h11","009","055",38.19247
"h11","009","075",87.95478
