"variable","CODE_SEC","RES_SEC","W_IND"
"h7","001","005",67.90654
"h7","001","006",195.42531
"h7","001","010",42.10345
"h7","001","012",59.91865
"h7","001","014",66.94311
"h7","001","022",47.58125
"h7","001","026",130.87888
"h7","001","028",99.0293
"h7","001","051",39.15356
"h7","001","073",109.5079
"h7","005","003",145.91577
"h7","005","006",60.42982
"h7","005","007",56.37663
"h7","005","016",51.64835
"h7","005","017",51.4957
"h7","005","029",54.10825
"h7","005","035",53.97085
"h7","005","038",41.28761
"h7","005","040",101.74252
"h7","005","052",71.95139
"h7","005","059",72.5685
"h7","005","064",66.28484
"h7","005","066",43.36955
"h7","006","001",37.4604
"h7","006","003",138.10382
"h7","006","005",77.50738
"h7","006","007",108.79573
"h7","006","011",69.86714
"h7","006","012",63.31429
"h7","006","014",88.2186
"h7","006","021",35.33337
"h7","006","022",148.73291
"h7","006","026",60.72036
"h7","006","027",26.56533
"h7","006","029",38.556
"h7","006","037",170.94977
"h7","006","039",30.8699
"h7","006","055",87.68534
"h7","009","002",19.38204
"h7","009","005",63.10472
"h7","009","006",140.54768
"h7","009","007",83.45332
"h7","009","008",50.75196
"h7","009","010",53.11253
"h7","009","011",57.31356
"h7","009","013",107.591
"h7","009","014",52.92406
"h7","009","015",67.71709
"h7","009","017",27.78411
"h7","009","018",95.91082
"h7","009","020",85.45114
"h7","009","021",20.8422
"h7","009","022",46.76122
"h7","009","024",43.13703
"h7","009","025",128.06612
"h7","009","026",70.32438
"h7","009","027",36.0405
"h7","009","028",47.64195
"h7","009","029",38.556
"h7","009","030",107.1409
"h7","009","032",47.70793
"h7","009","033",118.7151
"h7","009","034",23.57009
"h7","009","035",33.24292
"h7","009","042",28.35333
"h7","009","046",78.1308
"h7","009","048",40.40793
"h7","009","049",34.20997
"h7","009","052",40.90296
"h7","009","054",71.13016
"h7","009","063",27.11861
"h7","009","067",115.4509
"h7","009","073",155.2316
"h7","017","002",37.31206
"h7","017","005",47.58125
"h7","017","006",101.8459
"h7","017","010",53.11253
"h7","017","014",47.58125
"h7","017","018",156.1446
"h7","017","020",71.85699
"h7","017","021",20.8422
"h7","017","022",47.58125
"h7","017","025",47.58125
"h7","017","026",65.93698
"h7","017","028",99.0293
"h7","017","040",49.61467
"h7","017","047",56.69001
"h7","017","048",115.61692
"h7","017","049",61.14029
"h7","017","054",71.13016
"h7","017","055",55.34931
"h7","017","057",47.71641
"h7","019","002",21.40786
"h7","019","006",73.91516
"h7","019","014",77.80946
"h7","019","015",49.61783
"h7","019","016",57.1343
"h7","019","017",27.78411
"h7","019","020",211.55315
"h7","019","021",61.56517
"h7","019","033",188.269
"h7","019","038",48.15804
"h7","019","047",40.19349
"h7","019","048",21.85929
"h7","019","052",40.90296
"h7","019","063",35.71262
"h7","022","001",46.37829
"h7","022","005",64.96284
"h7","022","006",147.8578
"h7","022","009",48.61359
"h7","022","021",75.21802
"h7","022","025",26.04719
"h7","022","026",46.97672
"h7","022","030",19.85232
"h7","022","037",62.90187
"h7","022","039",90.32416
"h7","022","048",35.94917
"h7","023","002",23.63287
"h7","023","010",24.2678
"h7","023","011",45.15165
"h7","023","019",30.93318
"h7","023","020",52.28701
"h7","023","022",208.06766
"h7","023","026",95.56312
"h7","023","032",74.76183
"h7","023","043",24.59754
"h7","023","059",121.009
"h7","023","060",53.16403
"h7","025","001",86.15201
"h7","025","002",43.01491
"h7","025","003",198.20164
"h7","025","004",43.3867
"h7","025","005",159.43325
"h7","025","006",221.74548
"h7","025","007",275.61028
"h7","025","010",24.2678
"h7","025","014",166.07848
"h7","025","015",48.43709
"h7","025","016",38.51143
"h7","025","017",156.00841
"h7","025","018",483.4503
"h7","025","020",318.19321
"h7","025","021",110.55139
"h7","025","022",984.84558
"h7","025","024",32.09109
"h7","025","026",236.49328
"h7","025","028",47.58125
"h7","025","030",80.93465
"h7","025","031",68.27689
"h7","025","042",79.20724
"h7","025","046",316.94702
"h7","025","049",69.53275
"h7","025","051",32.9148
"h7","025","052",122.70888
"h7","025","053",188.30762
"h7","025","065",135.7668
"h7","025","079",147.8613
"h7","060","029",38.556
"h7","060","037",118.4976
"h7","060","053",38.00889
"h7","060","054",129.3337
"h7","060","058",95.33594
"h7","060","059",157.66759
"h7","060","061",476.16528
"h8","001","002",23.63287
"h8","001","003",191.15508
"h8","001","005",100.38796
"h8","001","006",364.50297
"h8","001","010",42.10345
"h8","001","012",59.91865
"h8","001","014",66.94311
"h8","001","022",142.74375
"h8","001","026",130.87888
"h8","001","028",99.0293
"h8","001","051",39.15356
"h8","001","061",76.46108
"h8","001","073",109.5079
"h8","003","002",21.40786
"h8","003","004",66.11448
"h8","003","012",165.78384
"h8","003","014",60.54472
"h8","003","029",28.19048
"h8","003","035",304.26585
"h8","003","046",52.09525
"h8","003","053",180.4343
"h8","003","057",23.19742
"h8","003","072",65.20666
"h8","005","003",145.91577
"h8","005","006",60.42982
"h8","005","007",56.37663
"h8","005","010",19.60917
"h8","005","016",51.64835
"h8","005","017",51.4957
"h8","005","023",66.68441
"h8","005","029",54.10825
"h8","005","035",105.74413
"h8","005","038",41.28761
"h8","005","039",26.4228
"h8","005","040",101.74252
"h8","005","052",71.95139
"h8","005","059",72.5685
"h8","005","064",66.28484
"h8","005","066",43.36955
"h8","005","068",59.33065
"h8","006","001",37.4604
"h8","006","003",138.10382
"h8","006","005",77.50738
"h8","006","007",108.79573
"h8","006","011",69.86714
"h8","006","012",63.31429
"h8","006","014",88.2186
"h8","006","015",23.47329
"h8","006","021",35.33337
"h8","006","022",297.30008
"h8","006","023",45.08539
"h8","006","025",36.89803
"h8","006","026",60.72036
"h8","006","027",79.69599
"h8","006","029",38.556
"h8","006","037",170.94977
"h8","006","039",74.6885
"h8","006","054",44.32205
"h8","006","055",87.68534
"h8","009","001",133.27969
"h8","009","002",19.38204
"h8","009","005",63.10472
"h8","009","006",302.8234
"h8","009","007",149.67588
"h8","009","008",50.75196
"h8","009","010",53.11253
"h8","009","011",57.31356
"h8","009","013",107.591
"h8","009","014",52.92406
"h8","009","015",67.71709
"h8","009","017",27.78411
"h8","009","018",95.91082
"h8","009","020",85.45114
"h8","009","021",20.8422
"h8","009","022",46.76122
"h8","009","024",43.13703
"h8","009","025",128.06612
"h8","009","026",140.64876
"h8","009","027",36.0405
"h8","009","028",104.98224
"h8","009","029",38.556
"h8","009","030",107.1409
"h8","009","032",102.31876
"h8","009","033",118.7151
"h8","009","034",23.57009
"h8","009","035",33.24292
"h8","009","039",87.90561
"h8","009","042",28.35333
"h8","009","046",78.1308
"h8","009","047",40.19349
"h8","009","048",76.3571
"h8","009","049",34.20997
"h8","009","052",40.90296
"h8","009","054",71.13016
"h8","009","055",64.67206
"h8","009","060",48.6291
"h8","009","063",27.11861
"h8","009","067",115.4509
"h8","009","073",155.2316
