"variable","CODE_SEC","RES_SEC","W_IND"
"h9","003","001",60.42808
"h9","003","004",68.58907
"h9","003","005",102.43478
"h9","003","009",146.70459
"h9","003","012",157.2962
"h9","003","014",84.95113
"h9","003","016",76.20138
"h9","003","017",58.28349
"h9","003","018",48.42309
"h9","003","022",85.78292
"h9","003","027",57.99208
"h9","003","039",24.30787
"h9","003","040",65.70001
"h9","003","053",69.0657
"h9","017","015",30.65105
"h9","017","016",34.44232
"h9","017","018",195.81319
"h9","017","019",163.99653
"h9","017","021",41.7162
"h9","017","030",30.17713
"h9","017","038",29.69656
"h9","017","041",23.15952
"h9","022","001",24.4043
"h9","022","007",46.116
"h9","022","020",28.93424
"h9","022","023",34.31737
"h9","022","025",58.42629
"h9","022","033",39.48045
"h9","022","034",10.91357
"h9","022","038",29.69656
"h9","022","050",31.00771
"h9","022","057",43.60438
"h9","032","030",30.17713
"h9","032","031",101.25282
"h9","032","037",81.97019
"h9","032","046",25.40244
"h9","032","051",14.05911
"h9","032","052",22.14009
"h9","032","053",72.55284
"h9","032","054",32.42591
"h9","032","055",76.38494
"h9","032","062",44.16857
"h9","040","008",31.06513
"h9","040","024",34.87454
"h9","040","027",80.42715
"h9","040","039",75.31303
"h9","040","050",8.85766
"h9","040","052",22.14009
"h9","040","062",44.16857
"h9","040","063",35.53452
"h10","001","005",63.32137
"h10","001","007",46.116
"h10","001","010",103.87848
"h10","001","017",58.28349
"h10","001","019",65.66948
"h10","001","026",109.80908
"h10","001","029",45.50685
"h10","001","033",84.61718
"h10","001","055",20.04602
"h10","002","003",68.92238
"h10","002","006",43.10438
"h10","002","007",44.11397
"h10","002","009",116.38372
"h10","002","013",57.9696
"h10","002","016",38.10069
"h10","002","027",44.56149
"h10","002","030",15.7089
"h10","002","067",177.5495
"h10","002","075",61.3503
"h10","003","004",45.69463
"h10","003","006",43.09636
"h10","003","009",146.70459
"h10","003","010",29.937
"h10","003","012",94.80622
"h10","003","016",38.10069
"h10","003","017",58.28349
"h10","003","018",48.42309
"h10","003","022",85.78292
"h10","003","027",36.78717
"h10","003","040",65.70001
"h10","003","053",69.0657
"h10","009","002",40.45363
"h10","009","003",68.92238
"h10","009","005",63.32137
"h10","009","007",44.11397
"h10","009","010",59.874
"h10","009","011",53.35751
"h10","009","026",54.90454
"h10","009","030",14.82192
"h10","009","034",21.82714
"h10","009","036",76.04854
"h10","009","050",22.15005
"h10","009","052",24.7598
"h10","009","053",36.27642
"h10","009","055",38.19247
"h10","009","063",16.92149
"h10","017","006",172.41752
"h10","017","018",353.48059
"h10","017","021",41.7162
"h10","017","028",54.91583
"h10","017","030",30.17713
"h10","017","038",29.69656
"h10","017","041",23.15952
"h10","017","047",45.76697
"h10","022","001",24.4043
"h10","022","005",39.11341
"h10","022","007",46.116
"h10","022","020",28.93424
"h10","022","023",34.31737
"h10","022","025",58.42629
"h10","022","031",51.71378
"h10","022","033",39.48045
"h10","022","038",29.69656
"h10","022","050",8.85766
"h10","022","057",43.60438
"h10","028","004",28.22244
"h10","028","020",60.74
"h10","028","033",142.70817
"h10","028","039",26.69729
"h10","028","042",31.14473
"h10","028","044",26.61602
"h10","028","053",35.64749
"h10","028","056",97.14538
"h10","028","063",16.92149
"h10","032","031",210.06646
"h10","032","036",118.2085
"h10","032","037",249.86361
"h10","032","042",36.49254
"h10","032","051",14.05911
"h10","032","052",22.14009
"h10","032","053",108.82926
"h10","032","054",32.42591
"h10","040","008",31.06513
"h10","040","022",85.78292
"h10","040","024",66.57096
"h10","040","027",80.42715
"h10","040","039",123.92877
"h10","040","041",16.35636
"h10","040","050",48.72303
"h10","040","052",22.14009
"h10","040","062",99.61509
"h10","040","063",35.53452
"h10","043","011",75.33482
"h10","043","027",73.57434
"h10","043","030",62.16013
"h10","043","032",126.67724
"h10","043","041",23.15952
"h10","043","056",90.46597
"h10","073","039",26.69729
"h10","073","067",65.01011
