"variable","CODE_SEC","RES_SEC","W_IND"
"h6","009","014",86.60845
"h6","009","017",84.47975
"h6","009","027",109.42702
"h6","009","028",86.61594
"h6","009","031",43.92417
"h6","009","037",54.48146
"h6","009","042",45.36764
"h6","009","049",71.64586
"h6","009","069",103.8542
"h6","022","006",73.91516
"h6","022","013",66.87162
"h6","022","020",79.33967
"h6","022","026",72.37045
"h6","022","027",35.4595
"h6","022","028",72.92888
"h6","022","029",43.50838
"h6","022","030",74.41993
"h6","022","041",93.28884
"h6","022","042",28.35333
"h6","022","045",36.06718
"h6","022","059",143.7556
"h6","022","066",50.34957
"h6","070","005",17.60338
"h6","070","040",73.49347
"h6","070","061",53.73994
"h6","070","071",323.01962
"h6","070","072",157.99225
"h6","070","074",187.3494
"h6","070","075",72.6525
"h6","070","076",44.19321
"h7","003","004",76.816
"h7","003","005",12.95593
"h7","003","010",23.81396
"h7","003","012",157.61838
"h7","003","013",43.50565
"h7","003","014",60.54472
"h7","003","015",38.31137
"h7","003","016",47.01312
"h7","003","019",32.23989
"h7","003","020",26.98352
"h7","003","022",66.6253
"h7","003","027",45.3437
"h7","003","035",53.97085
"h7","003","038",60.85685
"h7","003","039",37.50611
"h7","003","041",51.4667
"h7","003","044",27.94293
"h7","003","049",35.82293
"h7","003","050",59.17931
"h7","003","053",180.4343
"h7","003","058",53.53306
"h7","003","060",42.29204
"h7","006","010",47.38675
"h7","006","011",34.93357
"h7","006","013",66.87162
"h7","006","022",47.74699
"h7","006","025",95.14694
"h7","006","027",26.56533
"h7","006","041",45.27916
"h7","006","042",24.75129
"h7","006","046",35.78451
"h7","006","053",60.70486
"h7","006","055",90.77615
"h7","006","060",53.49477
"h7","006","065",56.92761
"h7","009","006",70.59719
"h7","009","010",53.11253
"h7","009","011",57.31356
"h7","009","013",107.591
"h7","009","014",86.60845
"h7","009","017",84.47975
"h7","009","024",43.13703
"h7","009","027",177.00555
"h7","009","028",86.61594
"h7","009","030",28.54069
"h7","009","031",43.92417
"h7","009","035",65.75331
"h7","009","037",54.48146
"h7","009","042",73.72097
"h7","009","046",78.1308
"h7","009","049",70.0329
"h7","009","053",134.76489
"h7","009","054",42.30286
"h7","009","056",53.64306
"h7","009","063",27.11861
"h7","009","069",103.8542
"h7","009","078",103.4789
"h7","011","004",27.77684
"h7","011","010",181.90269
"h7","011","013",68.94338
"h7","011","014",86.60845
"h7","011","016",82.91679
"h7","011","020",60.74
"h7","011","028",128.22372
"h7","011","029",64.55819
"h7","011","038",60.85685
"h7","011","044",41.55358
"h7","011","056",44.51998
"h7","011","058",48.37958
"h7","011","069",24.49813
"h7","011","075",70.04445
"h7","013","004",41.05452
"h7","013","012",59.91865
"h7","013","017",33.49252
"h7","013","023",62.49073
"h7","013","024",77.17936
"h7","013","027",42.78683
"h7","013","031",35.79166
"h7","013","032",47.72834
"h7","013","037",57.65409
"h7","013","045",102.03133
"h7","013","046",25.77596
"h7","013","047",238.77395
"h7","013","049",35.82293
"h7","013","050",41.54461
"h7","013","051",24.41093
"h7","013","055",34.98414
"h7","017","014",69.08804
"h7","017","016",82.48346
"h7","017","018",60.66872
"h7","017","034",32.39762
"h7","017","036",46.30044
"h7","017","037",80.04775
"h7","017","047",56.69001
"h7","017","048",90.58524
"h7","017","049",36.1309
"h7","017","051",18.8188
"h7","017","060",42.29204
"h7","017","066",43.98354
"h7","019","002",37.38403
"h7","019","015",23.47329
"h7","019","020",146.19114
"h7","019","024",52.50548
"h7","019","038",48.15804
"h7","019","040",161.16428
"h7","019","048",21.85929
"h7","019","049",35.82293
"h7","019","063",38.013
"h7","019","069",43.59915
"h7","019","079",62.67106
"h7","022","006",73.91516
"h7","022","011",53.52111
"h7","022","013",66.87162
"h7","022","017",73.43541
"h7","022","020",79.33967
"h7","022","026",72.37045
"h7","022","027",35.4595
"h7","022","028",72.92888
"h7","022","029",36.72335
"h7","022","030",74.41993
"h7","022","038",37.56068
"h7","022","042",37.26434
"h7","022","045",36.06718
"h7","022","054",68.35165
"h7","022","055",35.99849
"h7","022","059",143.7556
"h7","022","063",41.44232
"h7","022","066",50.34957
"h7","022","071",46.53307
"h7","023","006",87.52024
"h7","023","009",48.61359
"h7","023","011",45.15165
"h7","023","018",76.57162
"h7","023","020",71.85699
