"variable","CODE_SEC","RES_SEC","W_IND"
"h7","035","003",62.67414
"h7","035","014",53.73612
"h7","035","018",98.81243
"h7","035","019",69.48092
"h7","035","022",95.58936
"h7","035","027",31.53803
"h7","035","033",89.92434
"h7","035","037",132.42625
"h7","035","038",40.28394
"h7","035","047",53.63564
"h7","035","048",32.77678
"h7","035","080",64.15805
"h7","054","008",69.69752
"h7","054","010",50.39394
"h7","054","021",31.21749
"h7","054","032",95.93293
"h7","054","036",34.47135
"h7","054","037",40.67797
"h7","054","042",18.7823
"h7","054","048",32.77678
"h7","054","051",33.04304
"h7","054","052",53.60421
"h7","054","055",31.08747
"h7","054","058",71.3252
"h8","003","004",38.408
"h8","003","005",12.95593
"h8","003","006",63.01476
"h8","003","011",63.44753
"h8","003","012",50.61578
"h8","003","013",41.40562
"h8","003","014",100.6669
"h8","003","018",46.58908
"h8","003","019",32.23989
"h8","003","027",79.574
"h8","003","029",28.19048
"h8","003","033",68.82892
"h8","003","039",37.50611
"h8","003","042",30.94051
"h8","003","053",180.4343
"h8","009","010",66.9685
"h8","009","011",57.31356
"h8","009","012",64.57153
"h8","009","014",100.6669
"h8","009","018",66.58922
"h8","009","019",47.12497
"h8","009","027",36.0405
"h8","009","036",73.04399
"h8","009","042",24.75129
"h8","009","043",57.46315
"h8","009","053",175.77014
"h8","009","054",42.30286
"h8","009","067",115.4509
"h8","009","074",115.6334
"h8","011","009",48.61359
"h8","011","010",110.29214
"h8","011","013",40.16138
"h8","011","014",86.60845
"h8","011","020",60.74
"h8","011","044",22.71364
"h8","011","053",171.60774
"h8","011","055",31.08747
"h8","011","064",42.55212
"h8","011","067",107.9014
"h8","011","075",70.04445
"h8","013","011",67.62881
"h8","013","012",230.07712
"h8","013","027",42.78683
"h8","013","031",35.79166
"h8","013","036",34.61035
"h8","013","047",238.77395
"h8","013","053",90.04911
"h8","013","054",43.16443
"h8","013","061",54.15303
"h8","013","067",71.84915
"h8","017","007",55.08331
"h8","017","009",55.36781
"h8","017","016",61.84262
"h8","017","018",68.5564
"h8","017","019",30.6159
"h8","017","020",71.85699
"h8","017","023",25.44392
"h8","017","036",46.30044
"h8","017","047",56.69001
"h8","017","048",68.72595
"h8","017","064",38.42076
"h8","017","065",89.92785
"h8","019","018",85.89352
"h8","019","020",113.72802
"h8","019","024",97.92496
"h8","019","040",161.16428
"h8","019","044",27.94293
"h8","019","057",19.06146
"h8","019","063",38.013
"h8","019","073",83.67399
"h8","019","079",62.67106
"h8","022","001",24.4043
"h8","022","006",100.5059
"h8","022","011",53.52111
"h8","022","017",94.31918
"h8","022","021",33.22805
"h8","022","023",26.01133
"h8","022","026",72.37045
"h8","022","029",36.72335
"h8","022","030",74.41993
"h8","022","042",37.26434
"h8","022","048",36.72776
"h8","022","050",22.15005
"h8","022","054",111.51608
"h8","022","059",143.7556
"h8","022","063",41.44232
"h8","022","066",50.34957
"h8","023","009",48.61359
"h8","023","020",71.85699
"h8","023","022",74.51993
"h8","023","025",39.51507
"h8","023","029",43.50838
"h8","023","030",83.78339
"h8","023","036",34.47135
"h8","023","039",42.1055
"h8","023","041",93.28884
"h8","023","071",125.3208
"h8","023","073",97.83388
"h8","025","009",48.61359
"h8","025","020",71.85699
"h8","025","021",37.60901
"h8","025","023",26.01133
"h8","025","024",39.0606
"h8","025","027",42.78683
"h8","025","030",64.4885
"h8","025","036",73.04399
"h8","025","046",114.0266
"h8","025","054",42.30286
"h8","025","063",21.08988
