"variable","CODE_SEC","RES_SEC","W_IND"
"h6","003","004",38.408
"h6","003","005",27.10908
"h6","003","012",47.09582
"h6","003","013",43.50565
"h6","003","015",38.31137
"h6","003","027",45.3437
"h6","003","036",150.2124
"h6","003","039",37.50611
"h6","003","044",27.94293
"h6","003","047",53.63564
"h6","003","058",53.53306
"h6","003","060",42.29204
"h6","070","005",17.60338
"h6","070","040",73.49347
"h6","070","061",53.73994
"h6","070","071",266.9167
"h6","070","072",157.99225
"h6","070","074",187.3494
"h6","070","075",72.6525
"h6","070","076",44.19321
"h7","003","004",76.816
"h7","003","005",12.95593
"h7","003","010",23.81396
"h7","003","012",47.09582
"h7","003","013",43.50565
"h7","003","015",38.31137
"h7","003","016",47.01312
"h7","003","019",32.23989
"h7","003","020",26.98352
"h7","003","022",66.6253
"h7","003","027",45.3437
"h7","003","036",150.2124
"h7","003","039",37.50611
"h7","003","044",27.94293
"h7","003","050",41.54461
"h7","003","058",53.53306
"h7","003","060",42.29204
"h7","009","014",86.60845
"h7","009","027",109.42702
"h7","009","028",86.61594
"h7","009","031",43.92417
"h7","009","035",65.75331
"h7","009","037",54.48146
"h7","009","042",24.75129
"h7","009","049",35.82293
"h7","009","053",48.96102
"h7","009","054",42.30286
"h7","009","056",53.64306
"h7","009","069",103.8542
"h7","009","078",103.4789
"h7","011","004",27.77684
"h7","011","010",181.90269
"h7","011","013",68.94338
"h7","011","014",86.60845
"h7","011","020",60.74
"h7","011","028",42.74124
"h7","011","038",60.85685
"h7","011","044",22.71364
"h7","011","056",44.51998
"h7","011","058",48.37958
"h7","011","069",24.49813
"h7","011","075",70.04445
"h7","013","004",41.05452
"h7","013","012",59.91865
"h7","013","017",33.49252
"h7","013","020",52.139
"h7","013","024",77.17936
"h7","013","027",42.78683
"h7","013","031",35.79166
"h7","013","032",47.72834
"h7","013","037",57.65409
"h7","013","043",28.60028
"h7","013","045",102.03133
"h7","013","046",25.77596
"h7","013","047",129.42225
"h7","013","049",35.82293
"h7","013","050",41.54461
"h7","013","051",24.41093
"h7","013","055",34.98414
"h7","022","006",73.91516
"h7","022","011",53.52111
"h7","022","017",47.15959
"h7","022","020",37.93914
"h7","022","026",72.37045
"h7","022","027",35.4595
"h7","022","028",72.92888
"h7","022","030",74.41993
"h7","022","038",37.56068
"h7","022","042",37.26434
"h7","022","045",36.06718
"h7","022","054",68.35165
"h7","022","055",35.99849
"h7","022","063",41.44232
"h7","022","066",50.34957
"h7","027","003",149.1316
"h7","027","009",72.70946
"h7","027","011",47.11557
"h7","027","016",48.1566
"h7","027","020",26.98352
"h7","027","024",134.97594
"h7","027","028",35.98301
"h7","027","031",117.2735
"h7","027","045",101.2867
"h7","027","052",76.88136
"h7","027","054",42.30286
"h7","027","055",35.42684
"h7","027","060",53.49477
"h7","027","062",75.17161
"h7","032","008",20.96324
"h7","032","015",53.91106
"h7","032","017",60.11206
"h7","032","019",67.2324
"h7","032","031",66.60942
"h7","032","044",299.35672
"h7","032","054",39.0721
"h7","032","055",44.24316
"h7","032","058",71.3252
"h7","032","060",59.38991
"h7","032","061",138.2043
"h7","032","062",88.86561
"h7","032","069",24.49813
"h7","032","070",178.3792
"h7","035","014",53.73612
"h7","035","018",98.81243
"h7","035","019",69.48092
"h7","035","020",26.98352
"h7","035","022",95.58936
"h7","035","027",31.53803
"h7","035","037",132.42625
"h7","035","038",40.28394
"h7","035","045",45.2982
"h7","035","046",86.59167
"h7","035","048",64.85873
"h7","035","049",26.2205
"h7","035","055",35.42684
"h7","035","069",24.49813
"h7","035","072",51.08986
"h7","037","018",97.87852
"h7","037","021",30.07412
"h7","037","025",38.051
"h7","037","031",35.79166
"h7","037","034",15.58608
"h7","037","036",97.98482
"h7","037","038",37.6699
"h7","037","041",93.28884
"h7","037","042",56.87724
"h7","037","046",33.05557
"h7","037","054",85.46729
"h7","054","008",69.69752
"h7","054","012",47.09582
"h7","054","021",31.21749
"h7","054","032",95.93293
"h7","054","036",34.47135
"h7","054","042",18.7823
"h7","054","051",33.04304
"h7","054","052",53.60421
"h7","054","055",62.17494
"h7","054","058",71.3252
"h8","003","004",110.12001
"h8","003","005",51.8419
"h8","003","006",63.01476
"h8","003","010",47.62792
"h8","003","011",63.44753
"h8","003","012",154.07021
"h8","003","013",84.91127
"h8","003","015",38.31137
"h8","003","016",47.01312
"h8","003","018",149.966
"h8","003","019",32.23989
"h8","003","020",26.98352
"h8","003","022",66.6253
"h8","003","027",79.574
"h8","003","036",150.2124
"h8","003","039",37.50611
"h8","003","044",27.94293
"h8","003","050",41.54461
"h8","009","012",64.57153
"h8","009","014",86.60845
"h8","009","017",83.55308
"h8","009","018",66.58922
"h8","009","026",53.32697
"h8","009","027",109.42702
"h8","009","028",86.61594
"h8","009","031",43.92417
"h8","009","032",41.6954
"h8","009","034",10.91357
"h8","009","035",65.75331
"h8","009","037",54.48146
"h8","009","042",24.75129
"h8","009","043",57.46315
"h8","009","046",35.78451
"h8","009","049",35.82293
"h8","009","051",18.8188
"h8","009","052",34.2395
"h8","009","053",48.96102
"h8","009","054",42.30286
"h8","009","056",53.64306
"h8","009","058",71.3252
"h8","009","062",62.50695
"h8","009","078",103.4789
"h8","011","004",27.77684
"h8","011","010",191.35855
"h8","011","013",140.50315
"h8","011","014",86.60845
"h8","011","020",60.74
"h8","011","023",35.26661
"h8","011","028",42.74124
"h8","011","033",90.65995
"h8","011","034",15.58608
"h8","011","038",60.85685
"h8","011","044",22.71364
"h8","011","045",47.48277
"h8","011","058",48.37958
"h8","011","062",44.16857
"h8","011","064",42.55212
"h8","011","069",48.99626
"h8","011","071",65.66786
"h8","011","075",70.04445
"h8","013","004",68.83136
"h8","013","008",44.21972
"h8","013","012",59.91865
"h8","013","017",33.49252
"h8","013","019",52.91431
"h8","013","020",52.139
"h8","013","024",77.17936
"h8","013","027",42.78683
"h8","013","031",88.2124
"h8","013","032",47.72834
"h8","013","036",34.61035
"h8","013","037",98.33206
"h8","013","042",20.61635
"h8","013","045",102.03133
"h8","013","046",25.77596
"h8","013","047",129.42225
"h8","013","050",41.54461
"h8","013","051",24.41093
"h8","013","054",104.14925
"h8","013","055",34.98414
"h8","013","067",71.84915
"h8","017","007",55.08331
"h8","017","009",55.36781
"h8","017","015",23.47329
"h8","017","016",82.48346
"h8","017","018",60.66872
"h8","017","022",74.51993
"h8","017","023",25.44392
"h8","017","036",46.30044
"h8","017","043",51.70899
"h8","017","048",32.77678
"h8","017","051",18.8188
"h8","017","065",89.92785
"h8","017","066",43.98354
"h8","019","002",37.38403
"h8","019","008",14.61914
"h8","019","011",54.06002
"h8","019","016",53.00339
"h8","019","018",65.95986
"h8","019","020",174.46802
"h8","019","021",40.8939
"h8","019","024",134.44356
"h8","019","040",161.16428
"h8","019","044",27.94293
"h8","019","045",48.06012
"h8","019","049",35.82293
"h8","019","054",60.98482
"h8","019","063",20.15669
"h8","019","069",43.59915
"h8","019","080",63.69139
"h8","022","006",73.91516
"h8","022","008",20.40738
"h8","022","011",53.52111
"h8","022","017",47.15959
"h8","022","019",29.87425
"h8","022","020",37.93914
"h8","022","026",72.37045
"h8","022","027",35.4595
"h8","022","028",72.92888
"h8","022","030",74.41993
"h8","022","042",37.26434
"h8","022","045",36.06718
"h8","022","054",68.35165
"h8","022","055",35.99849
"h8","022","063",41.44232
"h8","022","066",50.34957
"h8","023","009",48.61359
"h8","023","018",76.57162
"h8","023","022",74.51993
"h8","023","024",37.23552
"h8","023","026",109.80908
"h8","023","027",46.58496
"h8","023","030",35.09299
"h8","023","037",42.49162
"h8","023","038",37.56068
"h8","023","040",124.9051
"h8","023","047",31.42116
"h8","023","055",81.7357
"h8","023","067",166.7496
"h8","023","071",125.3208
"h8","027","003",149.1316
"h8","027","009",72.70946
"h8","027","011",124.41545
"h8","027","016",69.29948
"h8","027","020",26.98352
"h8","027","024",202.46391
"h8","027","028",69.25747
"h8","027","032",41.6954
"h8","027","036",60.54031
"h8","027","038",31.7357
"h8","027","041",61.72386
"h8","027","045",101.2867
"h8","027","048",34.17234
"h8","027","052",76.88136
"h8","027","054",103.28768
"h8","027","055",35.42684
"h8","027","056",56.12277
"h8","027","060",53.49477
"h8","027","062",75.17161
"h8","027","071",65.66786
"h8","027","079",100.1593
"h8","028","006",87.52024
"h8","028","012",61.21404
"h8","028","014",214.27821
"h8","028","015",15.4171
"h8","028","025",26.04719
"h8","028","027",86.25154
"h8","028","033",58.04989
"h8","028","034",45.88168
"h8","028","035",40.50022
"h8","028","045",159.02234
"h8","028","048",64.85873
"h8","028","051",18.8188
"h8","028","063",20.18557
"h8","028","064",96.67729
"h8","029","007",59.3548
"h8","029","012",50.61578
"h8","029","014",78.29791
"h8","029","024",39.0606
"h8","029","027",42.78683
"h8","029","039",33.28845
"h8","029","042",34.04005
"h8","029","045",36.06718
"h8","029","047",100.33
"h8","029","048",32.77678
"h8","029","051",18.8188
"h8","029","055",31.08747
"h8","032","008",20.96324
"h8","032","015",53.91106
"h8","032","017",60.11206
"h8","032","019",67.2324
"h8","032","024",77.17936
"h8","032","030",35.09299
"h8","032","031",152.56546
"h8","032","044",299.35672
"h8","032","046",25.40244
"h8","032","051",14.05911
"h8","032","054",39.0721
"h8","032","055",44.24316
"h8","032","058",124.85826
"h8","032","061",138.2043
"h8","032","062",88.86561
"h8","032","070",178.3792
"h8","033","008",11.86058
"h8","033","010",38.59964
"h8","033","015",53.91106
"h8","033","028",35.98301
"h8","033","031",52.42074
"h8","033","034",26.49965
"h8","033","043",57.46315
"h8","033","045",36.77035
"h8","033","051",19.58902
"h8","033","057",21.56449
"h8","033","072",111.1201
"h8","035","012",56.06464
"h8","035","014",53.73612
"h8","035","017",71.52866
"h8","035","018",98.81243
"h8","035","019",69.48092
"h8","035","020",26.98352
"h8","035","022",95.58936
"h8","035","027",31.53803
"h8","035","033",64.5879
"h8","035","037",132.42625
"h8","035","038",40.28394
"h8","035","044",27.94293
"h8","035","045",45.2982
"h8","035","046",111.99411
"h8","035","048",129.02263
"h8","035","049",26.2205
"h8","035","054",46.73358
"h8","035","055",35.42684
"h8","035","069",24.49813
"h8","035","071",65.66786
"h8","035","072",51.08986
"h8","035","074",57.60247
"h8","035","077",23.40883
"h8","037","011",67.62881
"h8","037","021",30.07412
"h8","037","025",38.051
"h8","037","031",71.58332
"h8","037","036",97.98482
"h8","037","038",37.6699
"h8","037","041",93.28884
"h8","037","042",56.87724
"h8","037","046",33.05557
"h8","037","050",17.81157
"h8","037","054",85.46729
"h8","037","055",35.99849
"h8","040","023",95.59062
"h8","040","024",42.37143
"h8","040","025",53.90245
"h8","040","034",11.4842
"h8","040","039",37.50611
"h8","040","047",109.3517
"h8","040","050",57.90262
"h8","040","052",22.14009
"h8","040","063",49.26911
"h8","040","072",58.65519
"h8","059","021",33.22805
"h8","059","040",73.49347
"h8","059","049",35.86662
"h8","059","052",57.96194
"h8","059","054",60.98482
"h8","059","055",31.08747
"h8","059","058",154.73222
"h8","059","060",239.59243
"h8","070","005",17.60338
"h8","070","061",53.73994
