"variable","CODE_SEC","RES_SEC","W_IND"
"h8","003","004",110.70512
"h8","003","005",73.50499
"h8","003","006",63.02648
"h8","003","007",66.36265
"h8","003","009",84.16911
"h8","003","011",76.57835
"h8","003","012",77.66259
"h8","003","013",70.71862
"h8","003","015",48.27878
"h8","003","018",46.58908
"h8","003","020",26.98352
"h8","003","021",30.07412
"h8","003","026",129.55688
"h8","003","028",51.44195
"h8","003","037",53.41367
"h8","003","039",33.28845
"h8","006","002",19.63369
"h8","006","003",87.02483
"h8","006","004",36.14856
"h8","006","005",34.61902
"h8","006","010",47.38675
"h8","006","016",61.84262
"h8","006","017",66.98504
"h8","006","021",88.83507
"h8","006","023",45.08539
"h8","006","028",72.92888
"h8","006","037",53.41367
"h8","006","039",43.8186
"h8","006","046",94.47304
"h8","006","060",53.49477
"h8","011","001",48.69161
"h8","011","006",63.02648
"h8","011","010",81.06641
"h8","011","014",121.09946
"h8","011","016",61.84262
"h8","011","017",84.47975
"h8","011","024",77.17936
"h8","011","028",179.66567
"h8","011","033",64.5879
"h8","011","039",37.50611
"h8","011","049",69.53275
"h8","011","055",44.44442
"h8","013","009",48.61359
"h8","013","011",53.52111
"h8","013","012",96.19816
"h8","013","014",53.73612
"h8","013","017",84.47975
"h8","013","019",33.04026
"h8","013","020",52.139
"h8","013","024",77.17936
"h8","013","029",80.34034
"h8","013","032",79.92825
"h8","013","037",40.67797
"h8","013","043",28.12854
"h8","013","046",70.84383
"h8","013","047",60.23412
"h8","013","053",90.04911
"h8","013","054",43.16443
"h8","017","001",60.28323
"h8","017","003",172.37084
"h8","017","005",73.50499
"h8","017","007",110.16662
"h8","017","016",61.84262
"h8","017","021",38.4195
"h8","017","023",47.58125
"h8","017","034",32.39762
"h8","017","065",53.33701
"h8","019","002",19.63369
"h8","019","005",24.01974
"h8","019","011",54.06002
"h8","019","017",84.47975
"h8","019","018",112.54894
"h8","019","020",75.87828
"h8","019","021",40.8939
"h8","019","023",59.40633
"h8","019","024",56.95592
"h8","019","028",33.27446
"h8","019","033",68.27045
"h8","019","055",44.44442
"h8","019","062",126.5419
"h8","019","064",129.29
"h8","019","079",47.70918
"h8","022","002",47.87942
"h8","022","006",163.52066
"h8","022","009",48.61359
"h8","022","011",53.52111
"h8","022","023",46.09082
"h8","022","025",38.051
"h8","022","028",72.92888
"h8","022","029",36.72335
"h8","022","039",73.18526
"h8","022","040",102.0192
"h8","022","050",30.39426
"h8","022","054",43.16443
"h8","022","077",121.8093
"h8","023","001",48.69161
"h8","023","005",34.61902
"h8","023","006",63.01476
"h8","023","007",107.77529
"h8","023","012",70.11464
"h8","023","021",40.8939
"h8","023","022",202.50536
"h8","023","025",39.51507
"h8","023","039",37.50611
"h8","023","049",48.12976
"h8","023","063",23.72078
"h8","023","067",333.4992
"h8","023","071",125.3208
"h8","023","073",97.83388
"h8","025","001",157.66645
"h8","025","003",172.37084
"h8","025","005",94.10033
"h8","025","006",189.056
"h8","025","007",52.69198
"h8","025","008",55.812
"h8","025","009",145.84077
"h8","025","017",84.47975
"h8","025","021",129.72897
"h8","025","022",380.45367
"h8","025","026",186.00884
"h8","025","028",72.92888
"h8","025","033",68.82892
"h8","027","003",87.02483
"h8","027","005",34.61902
"h8","027","007",55.08331
"h8","027","009",117.36179
"h8","027","010",171.11871
"h8","027","016",48.1566
"h8","027","017",60.81958
"h8","027","021",40.8939
"h8","027","023",178.21899
"h8","027","025",38.051
