"variable","CODE_SEC","RES_SEC","W_IND"
"h9","017","018",188.36162
"h9","017","019",22.40934
"h9","017","021",68.75253
"h9","017","024",32.09109
"h9","017","036",150.2124
"h9","017","038",67.25724
"h9","017","048",40.40793
"h9","017","065",53.33701
"h10","003","004",45.69463
"h10","003","009",93.34798
"h10","003","012",44.19044
"h10","003","018",134.31661
"h10","003","020",56.0143
"h10","003","022",85.78292
"h10","003","053",69.0657
"h10","003","072",65.20666
"h10","017","006",86.20876
"h10","017","018",188.36162
"h10","017","019",22.40934
"h10","017","024",32.09109
"h10","017","036",150.2124
"h10","017","038",67.25724
"h10","017","048",40.40793
"h10","017","065",53.33701
"h15","023","013",108.7001
"h15","023","016",76.20138
"h15","023","018",47.03362
"h15","023","020",52.28701
"h15","023","024",99.57906
"h15","023","036",69.2207
"h15","023","039",34.34919
"h15","023","041",93.28884
"h15","023","078",73.41459
