"variable","CODE_SEC","RES_SEC","W_IND"
"h7","003","004",79.53133
"h7","003","006",63.02648
"h7","003","009",84.16911
"h7","003","010",23.81396
"h7","003","012",77.66259
"h7","003","013",169.20684
"h7","003","016",47.01312
"h7","003","027",45.3437
"h7","003","028",51.44195
"h7","003","034",19.57011
"h7","003","038",60.85685
"h7","003","041",51.4667
"h7","003","044",27.94293
"h7","006","003",69.10185
"h7","006","005",87.20375
"h7","006","007",59.3548
"h7","006","010",47.38675
"h7","006","011",67.41326
"h7","006","013",66.87162
"h7","006","023",49.9326
"h7","006","025",41.24449
"h7","006","038",73.56107
"h7","006","046",35.78451
"h7","006","053",60.70486
"h7","006","055",35.42684
"h7","006","060",53.49477
"h7","009","014",53.73612
"h7","009","015",51.02428
"h7","009","027",140.96505
"h7","009","028",86.61594
"h7","009","038",79.5686
"h7","009","041",30.90329
"h7","009","052",57.96194
"h7","009","053",90.04911
"h7","009","056",53.64306
"h7","011","005",17.60338
"h7","011","006",63.02648
"h7","011","013",68.94338
"h7","011","016",52.88116
"h7","011","028",42.74124
"h7","011","037",43.90732
"h7","011","041",37.06222
"h7","011","043",39.0766
"h7","011","054",46.73358
"h7","011","056",44.51998
"h7","011","058",48.37958
"h7","011","069",24.49813
"h7","013","004",41.05452
"h7","013","011",53.52111
"h7","013","017",94.3121
"h7","013","023",33.52593
"h7","013","032",47.72834
"h7","013","036",41.75859
"h7","013","043",132.64831
"h7","013","045",51.01418
"h7","013","046",25.77596
"h7","013","047",109.3517
"h7","013","049",35.82293
"h7","013","051",24.41093
"h7","017","003",78.92997
"h7","017","005",56.48935
"h7","017","014",69.08804
"h7","017","015",79.38174
"h7","017","019",42.26127
"h7","017","038",40.28394
"h7","017","047",31.21032
"h7","017","051",18.8188
"h7","017","060",42.29204
"h7","017","066",43.98354
"h7","017","070",125.5897
"h7","022","005",12.95593
"h7","022","007",51.02778
"h7","022","013",66.87162
"h7","022","017",60.15244
"h7","022","029",40.17017
"h7","022","039",46.2444
"h7","022","040",102.0192
"h7","022","047",122.82377
"h7","022","049",26.2205
"h7","022","055",35.99849
"h7","022","059",143.7556
"h7","022","061",53.73994
"h7","022","062",141.6719
"h7","022","063",30.65608
"h7","032","024",78.0051
"h7","032","026",46.50221
"h7","032","031",105.53239
"h7","032","051",18.8188
"h7","032","058",53.53306
"h7","032","060",59.38991
"h7","032","062",95.04084
"h7","032","069",72.24725
"h7","032","070",178.3792
"h7","032","071",125.3208
"h7","032","080",87.21422
"h7","035","004",27.77684
"h7","035","013",44.85351
"h7","035","014",135.9803
"h7","035","015",26.12605
"h7","035","019",30.6159
"h7","035","031",51.01341
"h7","035","034",32.39762
"h7","035","041",59.24972
"h7","035","045",45.2982
"h7","035","055",35.42684
"h7","035","062",88.86561
"h7","035","072",51.08986
"h8","001","002",78.40471
"h8","001","004",29.32423
"h8","001","005",59.48467
"h8","001","007",55.84786
"h8","001","009",79.59189
"h8","001","010",61.86598
"h8","001","021",30.07412
"h8","001","022",42.67212
"h8","001","023",35.26661
"h8","001","039",42.1055
"h8","001","040",236.09612
"h8","001","060",59.38991
"h8","001","078",76.61134
"h8","003","001",30.21404
"h8","003","004",115.67989
"h8","003","005",17.60338
"h8","003","006",63.02648
"h8","003","008",21.8464
"h8","003","009",84.16911
"h8","003","010",74.2079
"h8","003","011",76.57835
"h8","003","012",77.66259
"h8","003","013",153.55361
"h8","003","016",47.01312
"h8","003","018",48.42309
"h8","003","021",30.07412
"h8","003","026",46.50221
"h8","003","028",51.44195
"h8","003","029",87.19504
"h8","003","030",20.42586
"h8","003","034",42.76376
"h8","003","038",60.85685
"h8","003","039",33.28845
"h8","003","041",51.4667
"h8","003","044",55.88586
"h8","003","045",48.06012
"h8","003","049",35.86662
"h8","003","069",136.459
"h8","003","072",26.92785
"h8","006","003",69.10185
"h8","006","004",38.408
"h8","006","005",87.20375
"h8","006","008",34.84876
"h8","006","010",88.90265
"h8","006","011",67.41326
"h8","006","013",66.87162
"h8","006","017",66.61766
"h8","006","023",49.9326
"h8","006","026",54.90454
"h8","006","028",72.92888
"h8","006","038",73.56107
"h8","006","042",30.94051
"h8","006","046",94.47304
"h8","006","050",31.83192
"h8","006","060",53.49477
"h8","006","067",110.0333
