"variable","CODE_SEC","RES_SEC","W_IND"
"h6","013","006",63.01476
"h6","013","012",133.87896
"h6","013","020",52.139
"h6","013","023",25.44392
"h6","013","024",77.17936
"h6","013","027",42.78683
"h6","013","029",40.17017
"h6","013","043",72.26512
"h6","013","047",129.42225
"h6","013","051",24.41093
"h6","013","059",143.7556
"h6","013","061",54.15303
"h7","001","005",52.28655
"h7","001","006",73.9289
"h7","001","007",47.12774
"h7","001","008",27.52326
"h7","001","014",200.64813
"h7","001","023",35.26661
"h7","001","024",42.37143
"h7","001","025",47.58125
"h7","001","046",57.7367
"h7","001","073",100.9116
"h7","001","078",76.61134
"h7","003","004",76.816
"h7","003","005",12.95593
"h7","003","008",15.09608
"h7","003","010",23.81396
"h7","003","012",55.26128
"h7","003","013",169.20684
"h7","003","014",60.54472
"h7","003","016",68.156
"h7","003","019",32.23989
"h7","003","020",26.98352
"h7","003","023",46.09082
"h7","003","024",90.71771
"h7","003","025",26.04719
"h7","003","026",46.50221
"h7","003","027",45.3437
"h7","003","034",19.57011
"h7","003","035",195.21605
"h7","003","039",82.72099
"h7","003","041",51.4667
"h7","003","042",20.61635
"h7","003","044",27.94293
"h7","003","045",58.23811
"h7","003","049",35.82293
"h7","003","053",180.4343
"h7","003","054",46.73358
"h7","003","060",42.29204
"h7","003","074",99.56042
"h7","005","003",145.91577
"h7","005","006",60.42982
"h7","005","007",56.37663
"h7","005","015",13.85169
"h7","005","016",51.64835
"h7","005","017",84.62084
"h7","005","027",26.13708
"h7","005","029",54.10825
"h7","005","035",53.97085
"h7","005","037",40.67797
"h7","005","040",101.74252
"h7","005","055",44.44442
"h7","005","064",66.28484
"h7","005","066",43.36955
"h7","006","001",25.59804
"h7","006","002",19.63369
"h7","006","003",259.78722
"h7","006","011",69.86714
"h7","006","021",35.33337
"h7","006","022",47.58125
"h7","006","037",170.94977
"h7","006","046",35.78451
"h7","006","053",60.70486
"h7","006","055",67.76287
"h7","006","060",53.49477
"h7","006","063",21.08988
"h7","006","065",56.92761
"h7","009","002",19.38204
"h7","009","005",63.10472
"h7","009","006",69.95049
"h7","009","007",53.19088
"h7","009","008",15.6292
"h7","009","013",147.75238
"h7","009","014",86.60845
"h7","009","015",118.74137
"h7","009","017",65.19994
"h7","009","018",95.91082
"h7","009","020",85.45114
"h7","009","021",20.8422
"h7","009","024",43.13703
"h7","009","025",63.25118
"h7","009","026",226.18565
"h7","009","027",122.29204
"h7","009","028",43.30797
"h7","009","029",82.06438
"h7","009","030",74.89665
"h7","009","032",47.70793
"h7","009","033",208.63944
"h7","009","034",23.57009
"h7","009","037",54.48146
"h7","009","038",40.28394
"h7","009","040",73.77431
"h7","009","042",28.35333
"h7","009","044",27.94293
"h7","009","046",45.01088
"h7","009","048",40.40793
"h7","009","049",34.20997
"h7","009","052",57.96194
"h7","009","053",48.96102
"h7","009","054",71.13016
"h7","009","056",53.64306
"h7","009","063",27.11861
"h7","009","064",31.59028
"h7","009","069",103.8542
"h7","011","004",27.77684
"h7","011","005",52.2224
"h7","011","006",63.02648
"h7","011","010",50.41814
"h7","011","013",68.94338
"h7","011","014",207.70791
"h7","011","016",52.88116
"h7","011","020",60.74
"h7","011","028",128.22372
"h7","011","029",64.55819
"h7","011","038",60.85685
"h7","011","041",37.06222
"h7","011","043",39.0766
"h7","011","044",94.59978
"h7","011","054",46.73358
"h7","011","055",31.08747
"h7","011","067",107.9014
"h7","011","069",24.49813
"h7","011","075",70.04445
"h7","013","004",41.05452
"h7","013","011",53.52111
"h7","013","012",133.87896
"h7","013","017",94.3121
"h7","013","019",33.04026
"h7","013","020",89.32718
"h7","013","023",96.01666
"h7","013","024",77.17936
"h7","013","027",42.78683
"h7","013","029",40.17017
"h7","013","031",35.79166
"h7","013","032",47.72834
"h7","013","036",41.75859
"h7","013","037",57.65409
"h7","013","043",132.64831
"h7","013","045",51.01418
"h7","013","047",129.42225
"h7","013","049",35.82293
"h7","013","050",41.54461
"h7","013","051",24.41093
"h7","013","055",34.98414
"h7","013","060",42.29204
"h7","013","061",54.15303
"h7","013","070",105.9994
"h7","017","003",78.92997
"h7","017","005",17.60338
"h7","017","010",53.11253
"h7","017","015",79.38174
"h7","017","016",61.84262
"h7","017","018",60.66872
"h7","017","020",71.85699
"h7","017","022",47.58125
"h7","017","028",99.0293
"h7","017","036",46.30044
"h7","017","040",49.61467
"h7","017","041",23.15952
"h7","017","047",56.69001
"h7","017","048",32.77678
"h7","017","049",36.1309
"h7","017","051",18.8188
"h7","017","060",42.29204
"h7","017","065",53.33701
"h7","017","066",43.98354
"h7","017","070",125.5897
"h7","019","004",27.77684
"h7","019","015",23.47329
"h7","019","017",27.78411
"h7","019","018",46.58908
"h7","019","020",180.46372
"h7","019","022",42.67212
"h7","019","023",35.26661
"h7","019","026",92.08848
"h7","019","033",188.269
"h7","019","038",65.26915
"h7","019","039",38.70125
"h7","019","040",161.16428
"h7","019","042",24.75129
"h7","019","048",63.45126
"h7","019","049",73.7035
