"district","hour","occ1","occ2","occ3","occ4","occ5"
"9503","4am",0,0,0,0,0
"9504","4am",0,0,0,0,0
"9505","4am",0,0,0,0,0
"9506","4am",0,0,0,0,0
"9507","4am",0,0,0,0,0
"9508","4am",0,0,0,0,0
"9509","4am",0,0,0,0,0
"9510","4am",0,0,0,0,0
"9511","4am",0,0,0,0,0
"9512","4am",0,0,0,0,0
"9513","4am",0,0,0,0,0
"7501","5am",0,0,0,0,0
"7502","5am",0,0,0,0,0
"7503","5am",0,0,0,0,0
"7504","5am",0,0,0,0,0
"7505","5am",0,0,0,0,0
"7506","5am",0,0,0,0,0
"7507","5am",0,0,0,0,0
"7508","5am",0,0,0,0,0
"7509","5am",0,0,0,0,0
"7510","5am",0,0,0,0,0
"7511","5am",0,0,0,0,0
"7512","5am",0,0,0,0,0
"7513","5am",0,0,0,0,0
"7514","5am",0,0,0,0,0
"7701","5am",0,0,0,0,0
"7702","5am",0,0,0,0,0
"7703","5am",0,0,0,0,0
"7704","5am",0,0,0,0,0
"7705","5am",0,0,0,0,0
"7706","5am",0,0,0,0,0
"7707","5am",0,0,0,0,0
"7708","5am",0,0,0,0,0
"7709","5am",0,0,0,0,0
"7710","5am",0,0,0,0,0
"7711","5am",0,0,0,0,0
"7712","5am",0,0,0,0,0
"7713","5am",0,0,0,0,0
"7714","5am",0,0,0,0,0
"7715","5am",0,0,0,0,0
"7716","5am",0,0,0,0,0
"7801","5am",0,0,0,0,0
"7802","5am",0,0,0,0,0
"7803","5am",10512.727,0,0,0,0
"7804","5am",0,0,0,0,0
"7805","5am",0,0,0,0,0
"7806","5am",0,0,0,0,0
"7807","5am",0,0,0,0,0
"7808","5am",0,0,0,0,0
"7809","5am",0,0,0,0,0
"7810","5am",0,0,0,0,0
"7811","5am",0,0,0,0,0
"7812","5am",0,0,0,0,0
"7813","5am",0,0,0,0,0
"7814","5am",0,0,0,0,0
"7815","5am",0,0,0,0,0
"7816","5am",0,0,0,0,0
"9101","5am",0,0,0,0,0
"9102","5am",0,0,0,0,0
"9103","5am",0,0,0,0,0
"9104","5am",0,0,0,0,0
"9105","5am",0,0,0,0,0
"9106","5am",0,0,0,0,0
"9107","5am",0,0,0,0,0
"9108","5am",0,0,0,0,0
"9109","5am",0,0,0,0,0
"9110","5am",0,0,0,0,0
"9111","5am",0,0,0,0,0
"9112","5am",0,0,0,0,0
"9113","5am",10607.913,0,0,2038.531,0
"9114","5am",0,0,0,0,0
"9201","5am",2503.2,0,0,0,0
"9202","5am",0,0,0,0,0
"9203","5am",0,0,0,0,0
"9204","5am",0,0,0,0,0
"9205","5am",0,0,0,0,0
"9206","5am",0,0,0,0,0
"9207","5am",0,0,0,0,0
"9208","5am",0,0,0,0,0
"9209","5am",0,0,0,0,0
"9210","5am",0,0,0,0,0
"9211","5am",0,0,0,0,0
"9212","5am",0,0,0,0,0
"9302","5am",0,0,0,0,0
"9303","5am",0,0,0,0,0
"9304","5am",0,0,0,0,0
"9305","5am",0,0,0,0,0
"9306","5am",0,0,0,0,0
"9307","5am",0,0,0,0,0
"9308","5am",0,0,0,0,0
"9309","5am",3847.032,0,0,0,0
"9310","5am",0,0,0,0,0
"9311","5am",0,0,0,0,0
"9312","5am",0,0,0,0,0
"9402","5am",0,0,0,0,0
"9403","5am",0,0,0,0,0
"9404","5am",0,0,0,0,0
"9405","5am",6479.811,0,0,0,0
"9406","5am",0,0,0,0,0
"9407","5am",0,0,0,0,0
"9408","5am",0,0,0,0,0
"9409","5am",0,0,0,0,0
"9410","5am",0,0,0,0,0
"9411","5am",0,0,0,0,0
"9412","5am",0,0,0,0,0
"9413","5am",0,0,0,0,0
"9414","5am",0,0,0,0,0
"9501","5am",0,0,0,0,0
"9502","5am",0,0,0,0,0
"9503","5am",0,0,0,0,0
"9504","5am",0,0,0,0,0
"9505","5am",0,0,0,0,0
"9506","5am",0,0,0,0,0
"9507","5am",0,0,0,0,0
"9508","5am",0,0,0,0,0
"9509","5am",0,0,0,0,0
"9510","5am",0,0,0,0,0
"9511","5am",0,0,0,0,0
"9512","5am",0,0,0,0,0
"9513","5am",0,0,0,0,0
"7501","6am",0,0,0,0,0
"7502","6am",0,0,0,0,0
"7503","6am",0,0,0,0,0
"7504","6am",4213.719,0,0,0,0
"7505","6am",0,0,0,0,0
"7506","6am",0,0,0,0,0
"7507","6am",0,0,0,0,0
"7508","6am",0,0,0,0,0
"7509","6am",0,0,0,0,0
"7510","6am",0,0,0,0,0
"7511","6am",0,0,0,0,0
"7512","6am",0,0,0,0,0
"7513","6am",0,0,0,0,0
"7514","6am",0,0,0,0,0
"7701","6am",3188.992,0,0,0,0
"7702","6am",0,0,0,0,0
"7703","6am",6738.233,0,0,0,0
"7704","6am",0,0,0,0,0
"7705","6am",0,0,0,0,0
"7706","6am",0,0,0,0,0
"7707","6am",0,0,0,0,0
"7708","6am",0,0,0,0,0
"7709","6am",0,0,0,0,0
"7710","6am",0,0,0,0,0
"7711","6am",0,0,0,0,0
"7712","6am",0,0,0,0,0
"7713","6am",0,0,0,0,0
"7714","6am",0,0,0,0,0
"7715","6am",0,0,0,0,0
"7716","6am",0,0,0,0,0
"7801","6am",0,0,0,0,0
"7802","6am",0,0,0,0,0
"7803","6am",11268.578,0,0,0,0
"7804","6am",0,0,0,0,0
"7805","6am",0,0,0,0,0
"7806","6am",0,0,0,0,0
"7807","6am",0,0,0,0,0
"7808","6am",0,0,0,0,0
"7809","6am",0,0,0,0,0
"7810","6am",0,0,0,0,0
"7811","6am",0,0,0,0,0
"7812","6am",0,0,0,0,0
"7813","6am",0,0,0,0,0
"7814","6am",0,0,0,0,0
"7815","6am",0,0,0,0,0
"7816","6am",0,0,0,0,0
"9101","6am",0,0,0,0,0
"9102","6am",0,0,0,0,0
"9103","6am",0,0,0,0,0
"9104","6am",0,0,0,0,0
"9105","6am",0,0,0,0,0
"9106","6am",0,0,0,0,0
"9107","6am",0,0,0,0,0
"9108","6am",0,0,0,0,0
"9109","6am",0,0,0,0,0
"9110","6am",0,0,0,0,0
"9111","6am",2697.189,0,0,0,0
"9112","6am",0,0,0,0,0
"9113","6am",10101.82,0,0,2038.531,0
"9114","6am",0,0,0,0,0
"9201","6am",3849.794,0,0,0,0
"9202","6am",0,0,0,0,0
"9203","6am",0,0,0,0,0
"9204","6am",0,0,0,0,0
"9205","6am",0,0,0,0,0
"9206","6am",0,0,0,0,0
"9207","6am",0,0,0,0,0
"9208","6am",0,0,0,0,0
"9209","6am",0,0,0,0,0
"9210","6am",0,0,0,0,0
"9211","6am",0,0,0,0,0
"9212","6am",0,0,0,0,0
"9302","6am",0,0,0,0,0
"9303","6am",0,0,0,0,0
"9304","6am",0,0,0,0,0
"9305","6am",0,0,0,0,0
"9306","6am",0,0,0,0,0
"9307","6am",0,0,0,0,0
"9308","6am",0,0,0,0,0
"9309","6am",5288.528,0,0,0,0
"9310","6am",0,0,0,0,0
"9311","6am",0,0,0,0,0
"9312","6am",4357.252,0,0,0,0
"9402","6am",0,0,0,0,0
"9403","6am",0,0,0,0,0
"9404","6am",0,0,0,0,0
"9405","6am",8092.651,0,0,0,0
"9406","6am",0,0,0,0,0
"9407","6am",0,0,0,0,0
"9408","6am",0,0,0,0,0
"9409","6am",0,0,0,0,0
"9410","6am",0,0,0,0,0
"9411","6am",0,0,0,0,0
"9412","6am",0,0,0,0,0
"9413","6am",0,0,0,0,0
"9414","6am",0,0,0,0,0
"9501","6am",0,0,0,0,0
"9502","6am",0,0,0,0,0
"9503","6am",0,0,0,0,0
"9504","6am",0,0,0,0,0
"9505","6am",3806.286,0,0,0,0
"9506","6am",0,0,0,0,0
"9507","6am",0,0,0,0,0
"9508","6am",0,0,0,0,0
"9509","6am",0,0,0,0,0
"9510","6am",0,0,0,0,0
"9511","6am",0,0,0,0,0
"9512","6am",0,0,0,0,0
"9513","6am",0,0,0,0,0
"7501","7am",6187.481,0,0,0,0
"7502","7am",9576.87,0,0,0,0
"7503","7am",12627.298,0,0,0,0
"7504","7am",10452.695,0,0,0,0
"7505","7am",0,0,0,0,0
"7506","7am",13134.99,0,0,0,0
"7507","7am",9067.366,0,0,0,0
"7508","7am",6962.641,0,0,0,0
"7509","7am",6726.003,0,0,0,0
"7510","7am",6170.412,0,0,0,0
"7511","7am",5253.401,0,0,0,0
"7512","7am",4344.876,0,0,0,0
"7513","7am",0,0,0,0,0
"7514","7am",0,0,0,0,0
"7701","7am",8268.89,0,0,0,0
"7702","7am",0,0,0,0,0
"7703","7am",6854.695,0,0,0,0
"7704","7am",0,0,0,0,0
"7705","7am",0,0,0,0,0
"7706","7am",0,0,0,0,0
"7707","7am",0,0,0,0,0
"7708","7am",0,0,0,0,0
"7709","7am",0,0,0,0,0
"7710","7am",0,0,0,0,0
"7711","7am",4234.65,0,0,0,0
"7712","7am",0,0,0,0,0
"7713","7am",0,0,0,0,0
"7714","7am",0,0,0,0,0
"7715","7am",0,0,0,0,0
"7716","7am",3271.316,0,0,0,0
"7801","7am",0,0,0,0,0
"7802","7am",0,0,0,0,0
"7803","7am",11409.75,0,0,0,0
"7804","7am",0,0,0,0,0
"7805","7am",0,0,0,0,0
"7806","7am",0,0,0,0,0
"7807","7am",0,0,0,0,0
"7808","7am",0,0,0,0,0
"7809","7am",0,0,0,0,0
"7810","7am",0,0,0,0,0
"7811","7am",0,0,0,0,0
"7812","7am",0,0,0,0,0
"7813","7am",0,0,0,0,0
"7814","7am",0,0,0,0,0
"7815","7am",0,0,0,0,0
"7816","7am",4540.829,0,0,0,0
"9101","7am",4313.001,0,0,0,0
"9102","7am",0,0,0,0,0
"9103","7am",0,0,0,0,0
"9104","7am",0,0,0,0,0
"9105","7am",0,0,0,0,0
"9106","7am",0,0,0,0,0
"9107","7am",0,0,0,0,0
"9108","7am",0,0,0,0,0
"9109","7am",0,0,0,0,0
"9110","7am",0,0,0,0,0
"9111","7am",5931.745,0,0,0,0
"9112","7am",0,0,0,0,0
"9113","7am",9989.421,0,0,2038.531,0
"9114","7am",0,0,0,0,0
"9201","7am",8407.368,0,0,0,0
"9202","7am",0,0,0,0,0
"9203","7am",7120.794,0,0,0,0
"9204","7am",9412.815,0,0,0,0
"9205","7am",5100.623,0,0,0,0
"9206","7am",3651.25,0,0,0,0
"9207","7am",0,0,0,0,0
"9208","7am",0,0,0,0,0
"9209","7am",0,0,0,0,0
"9210","7am",0,0,0,0,0
"9211","7am",0,0,0,0,0
"9212","7am",0,0,0,0,0
"9302","7am",0,0,0,0,0
"9303","7am",3165.497,0,0,0,0
"9304","7am",0,0,0,0,0
"9305","7am",0,0,0,0,0
"9306","7am",0,0,0,0,0
"9307","7am",0,0,0,0,0
"9308","7am",0,0,0,0,0
"9309","7am",7970.049,0,0,0,0
"9310","7am",0,0,0,0,0
"9311","7am",4981.152,0,0,0,0
"9312","7am",8770.323,0,0,0,0
"9402","7am",3681.959,0,0,0,0
"9403","7am",5371.136,0,0,0,0
"9404","7am",5075.881,0,0,0,0
"9405","7am",9897.358,0,0,0,0
"9406","7am",4586.768,0,0,0,0
"9407","7am",4129.141,0,0,0,0
"9408","7am",0,0,0,0,0
"9409","7am",3628.899,0,0,0,0
"9410","7am",0,0,0,0,0
"9411","7am",0,0,0,0,0
"9412","7am",0,0,0,0,0
"9413","7am",0,0,0,0,0
"9414","7am",0,0,0,0,0
"9501","7am",0,0,0,0,0
"9502","7am",0,0,0,0,0
"9503","7am",0,0,0,0,0
"9504","7am",0,0,0,0,0
"9505","7am",5524.751,0,0,0,0
"9506","7am",0,0,0,0,0
"9507","7am",0,0,0,0,0
"9508","7am",0,0,0,0,0
"9509","7am",0,0,0,0,0
"9510","7am",0,0,0,0,0
"9511","7am",0,0,0,0,0
"9512","7am",0,0,0,0,0
"9513","7am",0,0,0,0,0
"7501","8am",23539.108,0,0,0,0
"7502","8am",23958.619,7113.602,0,0,0
"7503","8am",33118.366,0,0,0,0
"7504","8am",18713.977,0,0,0,0
"7505","8am",8065.591,0,0,0,0
"7506","8am",24623.188,0,0,0,0
"7507","8am",18472.28,0,0,0,0
"7508","8am",11445.867,0,0,0,0
"7509","8am",22658.466,0,0,0,0
"7510","8am",16044.915,0,0,0,0
"7511","8am",15648.908,0,0,0,0
"7512","8am",11438.005,0,0,0,0
"7513","8am",14870.37,0,0,0,0
"7514","8am",5726.461,0,0,0,0
"7701","8am",16061.115,0,0,0,0
"7702","8am",8563.117,0,0,0,0
"7703","8am",12561.663,0,0,0,0
"7704","8am",3425.713,0,0,0,0
"7705","8am",0,0,0,0,0
"7706","8am",0,0,0,0,0
"7707","8am",0,0,0,0,0
"7708","8am",0,0,0,0,0
"7709","8am",6349.125,0,0,0,0
"7710","8am",0,0,0,0,0
"7711","8am",9106.932,0,0,0,0
"7712","8am",4198.929,0,0,0,0
"7713","8am",0,0,0,0,0
"7714","8am",2460.897,0,0,0,0
"7715","8am",0,0,0,0,0
"7716","8am",6795.444,0,0,0,0
"7801","8am",0,0,0,0,0
"7802","8am",0,0,0,0,0
"7803","8am",14731.209,0,0,0,0
"7804","8am",0,0,0,0,0
"7805","8am",5411.049,0,0,0,0
"7806","8am",7591.992,0,0,0,0
"7807","8am",2867.775,0,0,0,0
"7808","8am",0,0,0,0,0
"7809","8am",4167.123,0,0,0,0
"7810","8am",0,0,0,0,0
"7811","8am",5083.536,0,0,0,0
"7812","8am",21555.814,5910.941,0,0,0
"7813","8am",3130.935,0,0,0,0
"7814","8am",0,0,0,0,0
"7815","8am",0,0,0,0,0
"7816","8am",15396.245,0,0,0,0
"9101","8am",8463.426,0,0,0,0
"9102","8am",3470.92,0,0,0,0
"9103","8am",0,0,0,0,0
"9104","8am",0,0,0,0,0
"9105","8am",7346.988,0,0,0,0
"9106","8am",8267.628,0,0,0,0
"9107","8am",2069.806,0,0,0,0
"9108","8am",0,0,0,0,0
"9109","8am",6390.922,0,0,0,0
"9110","8am",3322.859,0,0,0,0
"9111","8am",10723.209,0,0,0,0
"9112","8am",3681.6,0,0,0,0
"9113","8am",16120.861,0,0,2038.531,0
"9114","8am",0,0,0,0,0
"9201","8am",13633.413,0,0,0,0
"9202","8am",7415.888,0,0,0,0
"9203","8am",19082.304,0,0,0,0
"9204","8am",20849.426,0,0,0,0
"9205","8am",21128.841,0,0,0,0
"9206","8am",13916.306,0,0,0,0
"9207","8am",4410.26,0,0,0,0
"9208","8am",6491.644,0,0,0,0
"9209","8am",13647.212,0,0,0,0
"9210","8am",11137.004,0,0,0,0
"9211","8am",9398.312,0,0,0,0
"9212","8am",7465.626,0,0,0,0
"9302","8am",4564.801,0,0,0,0
"9303","8am",15399.916,0,0,0,0
"9304","8am",10845.092,0,0,0,0
"9305","8am",4349.154,0,0,0,0
"9306","8am",5343.908,0,0,0,0
"9307","8am",0,0,0,0,0
"9308","8am",6920.273,0,0,0,0
"9309","8am",13776.297,0,0,0,0
"9310","8am",8185.917,0,0,0,0
"9311","8am",8740.216,0,0,0,0
"9312","8am",26402.089,0,0,0,0
"9402","8am",13466.921,0,0,0,0
"9403","8am",13107.404,0,0,0,0
"9404","8am",9518.237,0,0,0,0
"9405","8am",15080.268,0,0,0,0
"9406","8am",9966.267,0,0,0,0
"9407","8am",7263.797,0,0,0,0
"9408","8am",5204.42,0,0,0,0
"9409","8am",12566.988,0,0,0,0
"9410","8am",4987.787,0,0,0,0
"9411","8am",6336.319,0,0,0,0
"9412","8am",0,0,0,0,0
"9413","8am",5267.512,0,0,0,0
"9414","8am",0,0,0,0,0
"9501","8am",5964.017,0,0,0,0
"9502","8am",7821.302,0,0,0,0
"9503","8am",0,0,0,0,0
"9504","8am",0,0,0,0,0
"9505","8am",9014.85,0,0,0,0
"9506","8am",4462.613,0,0,0,0
"9507","8am",3177.687,0,0,0,0
"9508","8am",8032.388,0,0,0,0
"9509","8am",0,0,0,0,0
"9510","8am",0,0,0,0,0
"9511","8am",0,0,0,0,0
"9512","8am",0,0,0,0,0
"9513","8am",0,0,0,0,0
"7501","9am",78386.929,5661.587,0,0,0
"7502","9am",65195.153,20968.509,0,0,0
"7503","9am",117082.865,7014.762,0,0,0
"7504","9am",35128.446,0,0,0,0
"7505","9am",25993.498,0,0,0,0
"7506","9am",47382.603,4534.351,0,0,0
"7507","9am",45303.998,12630.435,0,0,0
"7508","9am",27635.658,0,0,0,0
"7509","9am",56349.334,7271.163,0,0,0
"7510","9am",39209.215,0,0,0,0
"7511","9am",39801.415,5655.017,0,0,0
"7512","9am",20670.423,0,0,0,0
"7513","9am",27864.91,0,0,0,0
"7514","9am",18333.151,0,0,0,0
"7701","9am",34756.959,0,0,0,0
"7702","9am",28079.649,6090.809,0,0,0
"7703","9am",18850.364,0,0,0,0
"7704","9am",7222.636,0,0,0,0
"7705","9am",3633.433,0,0,0,0
"7706","9am",0,0,0,0,0
"7707","9am",0,0,0,0,0
"7708","9am",3154.966,0,0,0,0
"7709","9am",11349.257,0,0,0,0
"7710","9am",5034.984,0,0,0,0
"7711","9am",15257.462,0,0,0,0
"7712","9am",6884.022,0,0,0,0
"7713","9am",0,0,0,0,0
"7714","9am",4030.586,3354.864,0,0,0
"7715","9am",0,0,0,0,0
"7716","9am",19817.822,0,0,0,0
"7801","9am",5121.106,0,0,0,0
"7802","9am",6806.396,0,0,0,0
"7803","9am",17288.883,0,0,0,0
"7804","9am",4572.729,0,0,0,0
"7805","9am",10801.113,0,0,0,0
"7806","9am",12699.879,0,0,0,0
"7807","9am",4401.996,0,0,0,0
"7808","9am",4574.316,0,0,0,0
"7809","9am",7893.448,0,0,0,0
"7810","9am",0,0,0,0,0
"7811","9am",8163.819,0,0,0,0
"7812","9am",42177.028,8145.247,0,0,0
"7813","9am",5770.496,0,0,0,0
"7814","9am",0,0,0,0,0
"7815","9am",2676.311,0,0,0,0
"7816","9am",35469.295,0,0,0,0
"9101","9am",23330.488,0,0,0,0
"9102","9am",5364.309,0,0,0,0
"9103","9am",5134.419,0,0,0,0
"9104","9am",3734.314,0,0,0,0
"9105","9am",15069.142,0,0,0,0
"9106","9am",13709.359,0,0,0,0
"9107","9am",5022.449,0,0,0,0
"9108","9am",5610.849,0,0,0,0
"9109","9am",10822.649,0,0,0,0
"9110","9am",6561.603,0,0,0,0
"9111","9am",25603.153,0,0,0,0
"9112","9am",9425.567,0,0,0,0
"9113","9am",28704.786,5027.85,0,2054.638,0
"9114","9am",5142.254,0,0,0,0
"9201","9am",24102.119,0,0,0,0
"9202","9am",15351.046,0,0,0,0
"9203","9am",45070.349,5935.333,0,0,0
"9204","9am",50252.058,5323.654,0,0,0
"9205","9am",69499.306,3612.69,0,0,0
"9206","9am",31421.743,0,0,0,0
"9207","9am",15674.729,0,0,0,0
"9208","9am",18945.148,0,0,0,0
"9209","9am",36549.978,0,0,0,0
"9210","9am",21367.622,3368.099,0,0,0
"9211","9am",18758.787,0,0,0,0
"9212","9am",16818.439,0,0,0,0
"9302","9am",5871.039,0,0,0,0
"9303","9am",26265.997,0,0,0,0
"9304","9am",28381.995,0,0,0,0
"9305","9am",7648.363,0,0,0,0
"9306","9am",12099.799,0,0,0,0
"9307","9am",6072.733,0,0,0,0
"9308","9am",9881.978,0,0,0,0
"9309","9am",25481.61,0,0,0,0
"9310","9am",13227.466,0,0,0,0
"9311","9am",15650.736,4314.059,0,0,0
"9312","9am",52596.356,5876.854,0,0,0
"9402","9am",22461.509,0,0,0,0
"9403","9am",32738.313,0,0,0,0
"9404","9am",14492.479,0,0,0,0
"9405","9am",28065.964,0,0,0,0
"9406","9am",21237.453,4663.87,0,0,0
"9407","9am",15674.014,0,0,0,0
"9408","9am",11297.98,4640.432,0,0,0
"9409","9am",27140.127,0,0,0,0
"9410","9am",8972.191,0,0,0,0
"9411","9am",11047.023,0,0,0,0
"9412","9am",3669.048,0,0,0,0
"9413","9am",7783.703,0,0,0,0
"9414","9am",5387.26,0,0,0,0
"9501","9am",14074.885,3059.054,0,0,0
"9502","9am",18120.308,0,0,0,0
"9503","9am",5362.656,0,0,0,0
"9504","9am",4031.275,0,0,0,0
"9505","9am",15527.261,0,0,0,0
"9506","9am",9517.01,0,0,0,0
"9507","9am",6986.078,0,0,0,0
"9508","9am",13265.509,0,0,0,0
"9509","9am",4287.907,0,0,0,0
"9510","9am",7528.201,0,0,0,0
"9511","9am",7744.967,0,0,0,0
"9512","9am",4799.771,0,0,0,0
"9513","9am",0,0,0,0,0
"7501","10am",123076.996,10987.137,0,4709.899,0
"7502","10am",101471.414,30836.005,0,6979.684,0
"7503","10am",180068.61,14706.43,0,9304.159,0
"7504","10am",51153.673,11126.311,0,0,0
"7505","10am",34094.779,7282.234,0,0,0
"7506","10am",65478.749,6853.805,0,3959.489,0
"7507","10am",66943.999,15489.933,0,0,0
"7508","10am",42067.641,5484.511,0,0,0
"7509","10am",82035.553,9677.818,0,4245.73,0
"7510","10am",58060.386,7933.696,0,4238.213,0
"7511","10am",61188.609,6216.249,0,0,0
"7512","10am",32058.181,0,0,0,0
"7513","10am",36249.292,9624.301,0,0,0
"7514","10am",27108.899,0,0,0,0
"7701","10am",42846.254,0,0,0,0
"7702","10am",35696.057,8212.446,0,0,0
"7703","10am",22253.851,0,0,0,0
"7704","10am",7564.336,0,0,0,0
"7705","10am",0,0,0,0,0
"7706","10am",0,0,0,0,0
"7707","10am",3220.842,0,0,0,0
"7708","10am",4533.928,0,0,0,0
"7709","10am",11897.971,0,0,0,0
"7710","10am",5375.252,0,0,0,0
"7711","10am",16959.447,0,0,0,0
"7712","10am",8978.583,0,0,0,0
"7713","10am",0,0,0,0,0
"7714","10am",4743.345,3354.864,0,0,0
"7715","10am",0,0,0,0,0
"7716","10am",22052.693,0,0,0,0
"7801","10am",5819.129,0,0,0,0
"7802","10am",9098.456,0,0,0,0
"7803","10am",21047.72,0,0,0,0
"7804","10am",4704.061,0,0,0,0
"7805","10am",14422.256,0,0,0,0
"7806","10am",14635.098,0,0,0,0
"7807","10am",5772.417,0,0,0,0
"7808","10am",4729.08,0,0,0,0
"7809","10am",9679.378,0,0,0,0
"7810","10am",0,0,0,0,0
"7811","10am",10695.633,0,0,0,0
"7812","10am",55097.463,10853.139,0,0,0
"7813","10am",5245.022,0,0,0,0
"7814","10am",3728.844,0,0,0,0
"7815","10am",2842.809,0,0,0,0
"7816","10am",49661.88,4114.27,0,0,0
"9101","10am",30418.602,6036.506,0,0,0
"9102","10am",6283.214,0,0,0,0
"9103","10am",4902.572,0,0,0,0
"9104","10am",4389.807,0,0,0,0
"9105","10am",18004.716,0,0,0,0
"9106","10am",14708.817,0,0,0,0
"9107","10am",6739.987,0,0,0,0
"9108","10am",6672.46,0,0,0,0
"9109","10am",13899.046,0,0,0,0
"9110","10am",7831.019,0,0,0,0
"9111","10am",29689.407,0,0,0,0
"9112","10am",11809.244,0,0,0,0
"9113","10am",38170.924,5603.575,0,2895.627,0
"9114","10am",7492.432,0,0,0,0
"9201","10am",31799.035,0,0,0,0
"9202","10am",22045.712,0,0,0,0
"9203","10am",69656.474,7504.486,0,0,0
"9204","10am",71017.742,8181.08,0,0,0
"9205","10am",118110.099,8742.526,0,0,0
"9206","10am",42940.211,0,0,0,0
"9207","10am",25575.439,0,0,0,0
"9208","10am",27067.71,0,0,0,0
"9209","10am",54200.786,0,0,0,0
"9210","10am",31531.08,5552.992,0,0,0
"9211","10am",22144.707,0,0,0,0
"9212","10am",20576.425,0,0,0,0
"9302","10am",6792.728,0,0,0,0
"9303","10am",33238.299,4539.548,0,0,0
"9304","10am",41704.801,0,0,0,0
"9305","10am",10073.207,0,0,0,0
"9306","10am",15167.143,0,0,0,0
"9307","10am",7281.675,0,0,0,0
"9308","10am",11076.454,0,0,0,0
"9309","10am",31843.164,0,0,0,0
"9310","10am",14034.366,0,0,0,0
"9311","10am",21099.107,6171.656,0,0,0
"9312","10am",82931.925,7664.369,0,0,0
"9402","10am",29183.159,0,0,0,0
"9403","10am",42234.105,0,0,0,0
"9404","10am",16071.201,0,0,0,0
"9405","10am",30737.778,0,0,0,0
"9406","10am",29398.967,5617.329,0,0,0
"9407","10am",25483.358,0,0,0,0
"9408","10am",14990.954,5042.416,0,0,0
"9409","10am",34871.894,0,0,0,0
"9410","10am",11295.247,0,0,0,0
"9411","10am",12026.096,0,0,0,0
"9412","10am",4195.686,0,0,0,0
"9413","10am",7946.601,0,0,0,0
"9414","10am",6511.898,0,0,0,0
