"variable","CODE_SEC","RES_SEC","W_IND"
"h7","003","006",63.02648
"h7","003","013",169.20684
"h7","003","014",79.9689
"h7","003","026",46.50221
"h7","003","034",51.04798
"h7","003","038",60.85685
"h7","003","039",45.21488
"h7","003","041",51.4667
"h7","003","045",58.23811
"h7","003","049",35.82293
"h7","003","050",17.6347
"h7","003","074",99.56042
"h7","009","013",40.16138
"h7","009","017",84.47975
"h7","009","025",63.25118
"h7","009","027",31.53803
"h7","009","033",142.61
"h7","009","038",39.28466
"h7","009","042",20.61635
"h7","009","044",80.98913
"h7","009","046",45.01088
"h7","009","053",139.01013
"h7","009","064",31.59028
"h7","009","080",63.69139
"h7","011","005",17.60338
"h7","011","010",31.18977
"h7","011","014",121.09946
"h7","011","016",82.91679
"h7","011","028",85.48248
"h7","011","037",43.90732
"h7","011","041",37.06222
"h7","011","043",39.0766
"h7","011","044",71.88614
"h7","011","054",46.73358
"h7","011","055",31.08747
"h7","011","067",107.9014
"h7","013","011",53.52111
"h7","013","012",73.96031
"h7","013","017",60.81958
"h7","013","019",33.04026
"h7","013","020",37.18818
"h7","013","023",96.01666
"h7","013","029",40.17017
"h7","013","036",41.75859
"h7","013","043",104.04803
"h7","013","044",18.83994
"h7","013","047",109.3517
"h7","013","060",42.29204
"h7","022","007",46.116
"h7","022","019",22.40934
"h7","022","020",41.40053
"h7","022","023",46.09082
"h7","022","029",97.78161
"h7","022","057",30.37854
"h7","022","061",53.73994
"h7","022","063",30.65608
"h7","022","071",46.53307
"h7","022","077",110.5288
"h7","022","078",68.95505
"h7","027","005",43.88736
"h7","027","009",48.61359
"h7","027","016",52.88116
"h7","027","020",52.28701
"h7","027","021",72.1823
"h7","027","033",63.25325
"h7","027","038",37.6699
"h7","027","042",24.75129
"h7","027","043",28.60028
"h7","027","047",53.63564
"h7","027","052",35.18823
"h7","027","057",43.10973
"h7","027","060",42.55514
"h7","027","064",38.76664
"h7","027","066",50.34957
"h7","032","014",79.9689
"h7","032","026",46.50221
"h7","032","028",72.92888
"h7","032","031",74.71463
"h7","032","037",111.06776
"h7","032","040",90.9809
"h7","032","051",51.7336
"h7","032","054",51.58823
"h7","032","058",53.53306
"h7","032","060",50.50732
"h7","032","062",95.04084
"h7","032","069",95.49824
"h7","032","071",125.3208
"h7","032","080",87.21422
"h7","035","002",19.63369
"h7","035","003",64.18988
"h7","035","015",26.12605
"h7","035","019",29.87425
"h7","035","020",61.81297
"h7","035","031",51.01341
"h7","035","033",89.92434
"h7","035","034",32.39762
"h7","035","041",59.24972
"h7","035","045",47.48277
"h7","035","047",53.63564
"h7","035","065",59.7954
"h7","035","077",64.95382
"h7","035","080",64.15805
"h8","001","002",128.91849
"h8","001","005",15.59731
"h8","001","009",79.59189
"h8","001","010",61.86598
"h8","001","015",13.85169
"h8","001","021",38.4195
"h8","001","022",42.67212
"h8","001","024",42.37143
"h8","001","038",52.66445
"h8","001","043",57.46315
"h8","001","050",17.81157
"h8","001","053",61.77588
"h8","001","078",76.61134
"h8","002","003",69.10185
"h8","002","005",24.01974
"h8","002","010",66.9685
"h8","002","016",48.1566
"h8","002","020",37.93914
"h8","002","023",25.44392
"h8","002","025",32.18544
"h8","002","027",35.4595
"h8","002","028",42.74124
"h8","002","029",43.50838
"h8","002","036",46.30044
"h8","002","039",38.70125
"h8","002","051",18.8188
"h8","002","053",48.96102
"h8","002","070",84.93218
"h8","003","004",36.14856
"h8","003","006",63.02648
"h8","003","009",53.35661
"h8","003","011",76.57835
"h8","003","012",50.61578
"h8","003","013",153.55361
"h8","003","015",48.27878
"h8","003","017",59.45268
"h8","003","018",46.58908
"h8","003","023",31.74037
"h8","003","028",168.83745
"h8","003","029",87.19504
"h8","003","030",20.42586
"h8","003","033",68.82892
"h8","003","034",51.04798
"h8","003","037",53.41367
"h8","003","038",60.85685
"h8","003","039",78.50333
"h8","003","041",51.4667
"h8","003","042",68.6405
"h8","003","044",27.94293
"h8","003","045",106.29823
"h8","003","049",71.68955
"h8","003","050",17.6347
"h8","003","053",48.96102
"h8","003","060",42.55514
"h8","003","065",59.7954
"h8","003","069",136.459
"h8","003","074",99.56042
"h8","003","077",45.50758
"h8","006","002",19.63369
"h8","006","003",69.10185
"h8","006","005",34.61902
"h8","006","010",47.38675
"h8","006","011",67.41326
"h8","006","021",113.27158
"h8","006","023",49.9326
"h8","006","026",54.90454
"h8","006","037",80.04775
"h8","006","038",104.37127
"h8","006","042",30.94051
"h8","006","046",94.47304
"h8","006","066",50.34957
"h8","009","003",157.63075
"h8","009","006",63.02648
"h8","009","008",26.60034
"h8","009","010",82.2137
"h8","009","013",40.16138
"h8","009","016",75.12311
"h8","009","019",47.12497
"h8","009","025",63.25118
"h8","009","026",53.32697
"h8","009","027",31.53803
"h8","009","028",72.92888
"h8","009","029",43.50838
"h8","009","030",83.58818
"h8","009","033",142.61
"h8","009","035",40.64422
"h8","009","036",73.04399
"h8","009","037",42.49162
"h8","009","038",39.28466
"h8","009","042",20.61635
"h8","009","044",80.98913
"h8","009","045",51.01418
"h8","009","046",45.01088
"h8","009","049",65.83597
"h8","009","051",64.81417
"h8","009","052",57.96194
"h8","009","053",148.91265
"h8","009","063",41.5017
"h8","009","064",31.59028
"h8","009","074",115.6334
"h8","009","080",63.69139
"h8","011","002",37.38403
"h8","011","004",41.05452
"h8","011","005",43.88736
"h8","011","009",48.61359
"h8","011","010",69.78941
"h8","011","013",52.47557
"h8","011","014",121.09946
"h8","011","016",30.03563
"h8","011","017",84.47975
"h8","011","028",85.48248
"h8","011","037",43.90732
"h8","011","039",34.34919
"h8","011","041",37.06222
"h8","011","043",39.0766
"h8","011","044",53.0462
"h8","011","049",69.53275
"h8","011","053",171.60774
"h8","011","054",46.73358
"h8","011","055",31.08747
"h8","011","061",136.2083
"h8","011","067",107.9014
"h8","013","003",149.1316
"h8","013","011",121.14992
"h8","013","012",170.15847
"h8","013","014",53.73612
"h8","013","016",30.03563
"h8","013","019",95.33941
"h8","013","020",37.18818
"h8","013","023",96.01666
"h8","013","028",51.44195
"h8","013","029",40.17017
"h8","013","031",35.79166
"h8","013","036",41.75859
"h8","013","043",104.04803
"h8","013","044",37.67988
"h8","013","047",109.3517
"h8","013","053",90.04911
"h8","013","056",53.64306
"h8","013","060",42.29204
"h8","013","071",49.98209
"h8","014","004",74.55656
"h8","014","010",66.03396
"h8","014","012",146.3282
"h8","014","016",195.56485
"h8","014","017",59.45268
"h8","014","042",18.7823
"h8","014","047",53.63564
"h8","017","003",172.37084
"h8","017","004",94.69336
"h8","017","007",55.08331
"h8","017","016",52.88116
"h8","017","019",30.6159
"h8","017","030",30.17713
"h8","017","034",32.39762
"h8","017","042",23.47894
"h8","017","046",33.05557
"h8","017","047",31.21032
"h8","017","069",32.6048
"h8","017","070",125.5897
"h8","017","072",40.25747
"h8","018","019",102.40582
"h8","018","024",113.52013
"h8","018","029",43.50838
"h8","018","031",52.42074
"h8","018","038",70.26877
"h8","018","039",46.2444
"h8","018","045",56.1822
"h8","018","048",58.69944
"h8","018","050",41.54461
"h8","018","051",18.8188
"h8","018","062",107.6353
"h8","018","063",41.44232
"h8","018","072",51.8927
"h8","019","002",19.63369
"h8","019","003",69.10185
"h8","019","006",126.2596
"h8","019","014",125.2529
"h8","019","017",84.47975
"h8","019","018",112.54894
"h8","019","020",113.06646
"h8","019","021",35.33337
"h8","019","023",59.40633
"h8","019","028",33.27446
"h8","019","037",42.49162
"h8","019","038",60.85685
"h8","019","039",41.16813
"h8","019","046",122.37618
"h8","019","048",96.22804
"h8","019","049",64.10107
"h8","019","057",19.06146
"h8","019","064",129.29
"h8","022","001",24.4043
"h8","022","006",143.60226
"h8","022","007",46.116
"h8","022","017",47.15959
"h8","022","019",22.40934
"h8","022","021",33.22805
"h8","022","023",72.10215
"h8","022","028",61.3974
"h8","022","029",97.78161
"h8","022","036",41.75859
"h8","022","038",37.6699
"h8","022","048",36.72776
"h8","022","050",72.67519
"h8","022","052",34.2395
"h8","022","053",48.96102
"h8","022","054",43.16443
"h8","022","057",30.37854
"h8","022","061",53.73994
"h8","022","063",84.95514
"h8","022","071",46.53307
"h8","022","077",232.3381
"h8","022","078",68.95505
"h8","022","080",171.63807
"h8","023","012",134.7307
"h8","023","014",69.08804
"h8","023","020",90.95981
"h8","023","022",47.74699
"h8","023","025",39.51507
"h8","023","036",34.47135
"h8","023","038",75.23058
"h8","023","039",162.13146
"h8","023","040",78.73667
"h8","023","041",130.35106
"h8","023","049",48.12976
"h8","023","052",57.96194
"h8","023","062",193.34081
"h8","023","067",166.7496
"h8","023","073",97.83388
"h8","027","005",43.88736
"h8","027","007",55.08331
"h8","027","009",103.9814
"h8","027","010",91.33751
"h8","027","014",77.80946
"h8","027","016",82.86986
"h8","027","020",52.28701
"h8","027","021",113.0762
"h8","027","023",59.40633
"h8","027","024",39.0606
"h8","027","025",38.051
"h8","027","028",68.80168
"h8","027","029",99.63728
"h8","027","032",130.6722
"h8","027","033",171.52255
"h8","027","037",53.41367
"h8","027","038",75.23058
"h8","027","042",24.75129
"h8","027","043",86.06343
"h8","027","045",101.2867
"h8","027","046",45.01088
"h8","027","047",53.63564
"h8","027","048",106.24372
"h8","027","049",37.88057
"h8","027","052",35.18823
"h8","027","056",185.9122
"h8","027","057",100.68845
"h8","027","060",42.55514
"h8","027","062",62.50695
"h8","027","064",38.76664
"h8","027","066",50.34957
"h8","027","070",105.9994
"h8","028","001",70.58613
"h8","028","004",27.77684
"h8","028","007",47.12774
"h8","028","009",94.51979
"h8","028","011",95.33212
"h8","028","013",52.47557
"h8","028","017",33.12514
"h8","028","019",35.89496
"h8","028","020",170.37298
"h8","028","021",33.32457
"h8","028","027",45.3437
"h8","028","031",329.26665
"h8","028","032",127.65659
"h8","028","033",64.5879
"h8","028","035",45.30576
"h8","028","037",42.49162
"h8","028","041",35.57662
"h8","028","042",37.69999
"h8","028","049",37.88057
"h8","028","051",18.8188
"h8","028","054",89.03644
"h8","028","055",35.42684
"h8","028","057",77.95631
"h8","028","058",71.3252
"h8","028","072",46.21875
"h8","028","075",141.829
"h8","029","007",52.69198
"h8","029","008",47.56358
"h8","029","012",56.35861
"h8","029","027",148.35852
"h8","029","030",105.92245
"h8","029","031",35.79166
"h8","029","034",28.02832
"h8","029","036",34.61035
"h8","029","042",37.26434
"h8","029","051",29.03784
"h8","029","052",57.96194
"h8","029","054",43.16443
"h8","029","057",58.32189
"h8","032","002",30.65979
"h8","032","005",11.47948
"h8","032","013",98.35395
"h8","032","014",79.9689
"h8","032","026",46.50221
"h8","032","027",66.27623
"h8","032","028",72.92888
"h8","032","030",30.3429
"h8","032","031",149.42926
"h8","032","033",89.92434
"h8","032","037",246.91066
"h8","032","040",256.8595
"h8","032","043",59.09632
"h8","032","046",57.7367
"h8","032","050",54.49394
"h8","032","051",32.9148
"h8","032","054",51.58823
"h8","032","055",84.56817
"h8","032","058",107.06612
"h8","032","060",50.50732
"h8","032","062",140.0156
"h8","032","063",30.61222
"h8","032","069",119.99637
"h8","032","071",125.3208
"h8","032","074",87.78898
"h8","032","080",87.21422
"h8","033","009",132.7827
"h8","033","011",45.60628
"h8","033","014",100.6669
"h8","033","015",51.02428
"h8","033","019",30.6159
"h8","033","026",72.37045
"h8","033","027",86.5257
"h8","033","028",61.3974
"h8","033","031",136.55378
"h8","033","034",31.17216
"h8","033","035",65.75331
"h8","033","042",30.94051
"h8","033","043",152.52363
"h8","033","070",56.8534
"h8","033","075",51.03987
"h8","035","002",19.63369
"h8","035","003",64.18988
"h8","035","010",31.18977
"h8","035","015",26.12605
"h8","035","016",27.15165
"h8","035","019",29.87425
"h8","035","020",61.81297
"h8","035","031",51.01341
"h8","035","034",32.39762
"h8","035","038",45.39572
"h8","035","040",70.21752
"h8","035","041",59.24972
"h8","035","045",107.12173
"h8","035","046",32.57656
"h8","035","065",59.7954
"h8","035","067",80.19468
"h8","035","068",47.45088
"h8","035","077",64.95382
"h8","035","080",64.15805
"h8","040","008",31.06513
"h8","040","009",56.28144
"h8","040","023",56.24241
"h8","040","027",54.92628
"h8","040","037",80.04775
"h8","040","039",39.89681
"h8","040","041",59.24972
"h8","040","048",35.94917
"h8","040","050",57.90262
"h8","040","052",134.8433
"h8","040","053",48.96102
"h8","040","056",89.86405
"h8","040","062",202.67614
"h8","040","063",61.68727
"h8","040","065",144.66884
"h8","043","007",52.69198
"h8","043","010",38.29004
"h8","043","011",63.44753
"h8","043","021",60.14824
