"variable","CODE_SEC","RES_SEC","W_IND"
"h6","022","001",37.4604
"h6","022","003",60.97095
"h6","022","005",12.95593
"h6","022","006",147.84406
"h6","022","013",66.87162
"h6","022","017",60.15244
"h6","022","019",22.40934
"h6","022","020",140.07967
"h6","022","023",112.77523
"h6","022","026",72.37045
"h6","022","027",35.4595
"h6","022","028",72.92888
"h7","001","004",29.32423
"h7","001","005",142.98852
"h7","001","006",195.42531
"h7","001","007",47.12774
"h7","001","008",27.52326
"h7","001","010",92.49739
"h7","001","012",59.91865
"h7","001","014",200.64813
"h7","001","022",47.58125
"h7","001","023",35.26661
"h7","001","024",42.37143
"h7","001","025",47.58125
"h7","001","026",130.87888
"h7","001","028",99.0293
"h7","003","004",117.93933
"h7","003","005",12.95593
"h7","003","006",63.02648
"h7","003","008",15.09608
"h7","003","009",84.16911
"h7","003","010",23.81396
"h7","003","012",290.54225
"h7","003","013",212.71249
"h7","003","014",140.51362
"h7","003","015",38.31137
"h7","003","016",68.156
"h7","003","019",32.23989
"h7","003","020",26.98352
"h7","003","022",66.6253
"h7","003","023",46.09082
"h7","003","024",90.71771
"h7","003","025",26.04719
"h7","003","026",46.50221
"h7","003","027",45.3437
"h7","003","028",51.44195
"h7","005","003",145.91577
"h7","005","006",215.10132
"h7","005","007",56.37663
"h7","005","008",14.61914
"h7","005","011",47.74214
"h7","005","015",13.85169
"h7","005","016",51.64835
"h7","005","017",84.62084
"h7","005","027",26.13708
"h7","006","001",100.51884
"h7","006","002",19.63369
"h7","006","003",259.78722
"h7","006","004",43.6206
"h7","006","005",164.71113
"h7","006","007",168.15053
"h7","006","010",47.38675
"h7","006","011",137.2804
"h7","006","012",63.31429
"h7","006","013",66.87162
"h7","006","014",88.2186
"h7","006","021",35.33337
"h7","006","022",148.73291
"h7","006","023",49.9326
"h7","006","025",95.14694
"h7","006","026",114.04733
"h7","006","027",26.56533
"h7","009","002",19.38204
"h7","009","005",63.10472
"h7","009","006",140.54768
"h7","009","007",83.45332
"h7","009","008",84.90361
"h7","009","010",120.08103
"h7","009","011",57.31356
"h7","009","013",147.75238
"h7","009","014",193.26863
"h7","009","015",118.74137
"h7","009","017",149.67969
"h7","009","018",95.91082
"h7","009","020",85.45114
"h7","009","021",20.8422
"h7","009","022",46.76122
"h7","009","024",43.13703
"h7","009","025",191.3173
"h7","009","026",273.90453
"h7","009","027",177.00555
"h7","009","028",134.25789
"h7","011","004",27.77684
"h7","011","005",52.2224
"h7","011","006",63.02648
"h7","011","010",213.09246
"h7","011","013",112.44903
"h7","011","014",207.70791
"h7","011","016",82.91679
"h7","011","020",60.74
"h7","011","028",128.22372
"h7","013","004",41.05452
"h7","013","011",53.52111
"h7","013","012",133.87896
"h7","013","017",178.79185
"h7","013","019",33.04026
"h7","013","020",89.32718
"h7","013","022",47.58125
"h7","013","023",96.01666
"h7","013","024",77.17936
"h7","013","027",42.78683
"h7","017","002",37.31206
"h7","017","003",78.92997
"h7","017","005",121.67398
"h7","017","006",256.5174
"h7","017","010",53.11253
"h7","017","013",52.47557
"h7","017","014",116.66929
"h7","017","015",79.38174
"h7","017","016",82.48346
"h7","017","018",216.81332
"h7","017","019",64.67061
"h7","017","020",71.85699
"h7","017","021",20.8422
"h7","017","022",47.58125
"h7","017","025",47.58125
"h7","017","026",65.93698
"h7","017","028",99.0293
"h7","019","002",58.79189
"h7","019","004",27.77684
"h7","019","006",73.91516
"h7","019","014",77.80946
"h7","019","015",49.61783
"h7","019","016",57.1343
"h7","019","017",60.90925
"h7","019","018",46.58908
"h7","019","020",272.29315
"h7","019","021",61.56517
"h7","019","022",42.67212
"h7","019","023",82.84786
"h7","019","024",52.50548
"h7","019","026",92.08848
"h7","022","001",144.12192
"h7","022","002",47.87942
"h7","022","003",60.97095
