"variable","CODE_SEC","RES_SEC","W_IND"
"h7","003","034",51.04798
"h7","003","035",249.1869
"h7","003","036",150.2124
"h7","003","038",60.85685
"h7","003","039",82.72099
"h7","003","041",51.4667
"h7","003","042",20.61635
"h7","003","045",58.23811
"h7","003","046",52.09525
"h7","003","057",23.19742
"h7","003","058",53.53306
"h7","003","060",42.29204
"h7","003","074",99.56042
"h7","009","029",82.06438
"h7","009","030",107.1409
"h7","009","033",351.24944
"h7","009","034",23.57009
"h7","009","035",98.99623
"h7","009","037",54.48146
"h7","009","038",79.5686
"h7","009","040",73.77431
"h7","009","041",30.90329
"h7","009","042",97.19991
"h7","009","046",123.14168
"h7","009","056",53.64306
"h7","009","073",155.2316
"h7","013","029",40.17017
"h7","013","035",63.07598
"h7","013","036",41.75859
"h7","013","037",57.65409
"h7","013","043",132.64831
"h7","013","045",102.03133
"h7","013","046",25.77596
"h7","013","047",238.77395
"h7","013","051",24.41093
"h7","013","060",42.29204
"h7","013","070",105.9994
"h7","017","034",32.39762
"h7","017","036",46.30044
"h7","017","037",80.04775
"h7","017","038",40.28394
"h7","017","040",49.61467
"h7","017","041",23.15952
"h7","017","042",30.94051
"h7","017","047",87.90033
"h7","017","051",18.8188
"h7","017","057",47.71641
"h7","017","060",42.29204
"h7","017","070",125.5897
"h7","017","072",40.25747
"h7","019","029",182.57413
"h7","019","033",188.269
"h7","019","038",174.28404
"h7","019","039",38.70125
"h7","019","040",161.16428
"h7","019","042",24.75129
"h7","019","047",40.19349
"h7","019","057",19.06146
"h7","022","029",137.95178
"h7","022","030",94.27225
"h7","022","037",62.90187
"h7","022","038",70.15955
"h7","022","039",163.26585
"h7","022","040",102.0192
"h7","022","042",37.26434
"h7","022","045",36.06718
"h7","022","046",45.01088
"h7","022","047",122.82377
"h7","022","057",52.18073
"h7","022","059",143.7556
"h7","022","071",46.53307
"h7","023","029",43.50838
"h7","023","035",40.64422
"h7","023","037",42.49162
"h7","023","038",37.6699
"h7","023","039",76.20736
"h7","023","040",78.73667
"h7","023","041",51.4667
"h7","023","043",24.59754
"h7","023","047",31.42116
"h7","023","059",121.009
"h7","023","060",53.16403
"h7","023","073",97.83388
"h7","025","029",26.16802
"h7","025","030",80.93465
"h7","025","036",34.47135
"h7","025","039",34.34919
"h7","025","042",110.14775
"h7","025","046",316.94702
"h7","025","047",46.69436
"h7","025","051",32.9148
"h7","025","057",45.40145
"h7","027","030",30.3429
"h7","027","033",63.25325
"h7","027","038",37.6699
"h7","027","041",37.75475
"h7","027","042",48.23023
"h7","027","043",28.60028
"h7","027","045",101.2867
"h7","027","047",53.63564
"h7","027","051",24.41093
"h7","027","056",85.89352
"h7","027","057",43.10973
"h7","027","060",149.54468
"h7","028","033",129.1758
"h7","028","034",13.48406
"h7","028","037",42.49162
"h7","028","038",37.6699
"h7","028","041",88.29886
"h7","028","042",37.69999
"h7","028","043",97.85352
"h7","028","046",52.09525
"h7","028","051",55.505
"h7","028","057",27.44571
"h7","029","033",63.25325
"h7","029","034",28.02832
"h7","029","035",36.39385
"h7","029","036",34.61035
"h7","029","039",73.18526
"h7","029","041",45.27916
"h7","029","042",71.30439
"h7","029","045",36.06718
"h7","029","047",122.34357
"h7","029","051",47.85664
"h7","029","057",58.32189
"h7","032","037",111.06776
"h7","032","040",90.9809
"h7","032","051",51.7336
"h7","032","057",30.37854
"h7","032","058",124.85826
"h7","032","060",109.89723
"h7","032","070",178.3792
"h7","032","071",125.3208
"h7","035","033",89.92434
"h7","035","034",32.39762
"h7","035","037",132.42625
"h7","035","038",40.28394
"h7","035","041",94.82634
"h7","035","045",92.78097
"h7","035","046",86.59167
"h7","035","047",53.63564
"h7","035","057",33.87193
"h7","035","072",51.08986
"h7","037","034",15.58608
"h7","037","036",97.98482
"h7","037","038",37.6699
"h7","037","041",93.28884
"h7","037","042",130.06598
"h7","037","046",33.05557
"h7","037","051",24.41093
"h7","060","029",38.556
"h7","060","037",174.29275
"h7","060","039",43.8186
"h7","060","045",40.61834
"h7","060","058",218.11678
"h7","060","059",372.57641
"h7","070","045",98.94216
"h7","070","071",303.1945
"h7","070","072",408.62378
"h7","070","074",187.3494
"h7","070","075",72.6525
"h7","070","076",44.19321
"h7","073","039",26.69729
"h7","073","041",61.72386
"h7","073","070",203.986
"h7","073","072",58.65519
"h7","073","074",282.41764
"h7","073","075",623.0461
"h7","074","033",90.65995
"h7","074","038",60.85685
"h7","074","070",85.40677
"h7","074","072",267.88674
"h7","074","073",71.20057
"h7","074","075",359.07412
"h7","074","076",48.87072
"h7","075","034",32.39762
"h7","075","070",125.30823
"h7","075","071",391.85728
"h7","075","072",98.91266
"h7","075","073",204.01566
"h7","075","074",533.38451
"h7","075","076",158.1699
"h8","001","038",52.66445
"h8","001","039",83.27363
"h8","001","040",236.09612
"h8","001","043",57.46315
"h8","001","045",42.16247
"h8","001","046",57.7367
"h8","001","051",99.7187
"h8","001","060",59.38991
"h8","001","073",210.4195
"h8","001","074",87.78898
"h8","003","029",115.38552
"h8","003","030",20.42586
"h8","003","033",132.08217
"h8","003","034",74.24163
"h8","003","035",304.26585
"h8","003","036",222.6998
"h8","003","037",53.41367
"h8","003","038",60.85685
"h8","003","039",116.00944
"h8","003","041",51.4667
"h8","003","042",89.25685
"h8","003","043",59.09632
"h8","003","045",106.29823
"h8","003","046",52.09525
"h8","003","057",23.19742
"h8","003","060",42.55514
"h8","003","072",92.13451
"h8","003","074",99.56042
"h8","005","029",54.10825
"h8","005","035",105.74413
"h8","005","036",81.43241
"h8","005","038",41.28761
"h8","005","039",59.71125
"h8","005","040",101.74252
"h8","005","042",24.75129
"h8","005","051",47.87787
"h8","005","059",72.5685
"h8","006","029",38.556
"h8","006","036",34.61035
"h8","006","037",250.99752
"h8","006","038",140.26244
"h8","006","039",74.6885
"h8","006","041",45.27916
"h8","006","042",55.6918
"h8","006","046",94.47304
"h8","006","059",98.87531
"h8","006","060",53.49477
"h8","009","029",125.57276
"h8","009","030",247.72731
"h8","009","033",261.3251
"h8","009","034",45.39723
"h8","009","035",246.12776
"h8","009","036",154.4764
"h8","009","037",154.62717
"h8","009","038",79.5686
"h8","009","039",122.2548
"h8","009","040",73.77431
"h8","009","041",76.18245
"h8","009","042",102.32928
"h8","009","043",57.46315
"h8","009","045",51.01418
"h8","009","046",216.66289
"h8","009","047",40.19349
"h8","009","051",135.82184
"h8","009","056",53.64306
"h8","009","057",43.10973
"h8","009","058",71.3252
"h8","009","060",48.6291
"h8","009","070",125.5897
"h8","009","073",155.2316
"h8","009","074",115.6334
"h8","011","029",64.55819
"h8","011","033",155.24785
"h8","011","034",15.58608
"h8","011","037",43.90732
"h8","011","038",60.85685
