"variable","CODE_SEC","RES_SEC","W_IND"
"h9","033","001",33.12573
"h9","033","004",41.05452
"h9","033","026",53.32697
"h9","033","034",47.06395
"h9","033","036",34.47135
"h9","033","043",149.98535
"h9","033","045",36.06718
"h9","033","048",42.07982
"h9","033","055",31.08747
"h9","033","069",32.6048
"h14","001","002",47.26574
"h14","001","003",95.57754
"h14","001","006",63.01476
"h14","001","007",53.19088
"h14","001","009",55.36781
"h14","001","011",45.60628
"h14","001","015",70.45242
"h14","001","019",30.93318
"h14","001","048",64.82548
"h14","001","080",53.1602
"h14","002","004",65.47279
"h14","002","005",32.48142
"h14","002","006",126.04124
"h14","002","012",47.09582
"h14","002","013",85.29925
"h14","002","021",31.30818
"h14","002","031",35.79166
"h14","002","038",39.28466
"h14","002","042",18.7823
"h14","002","044",18.83994
"h14","002","045",51.01418
"h14","002","049",26.2205
"h14","002","061",196.6369
