"variable","CODE_SEC","RES_SEC","W_IND"
"h8","027","003",149.1316
"h8","027","014",77.80946
"h8","027","017",28.35798
"h8","027","020",52.28701
"h8","027","024",134.97594
"h8","027","030",30.3429
"h8","027","034",19.57011
"h8","027","041",38.57013
"h8","027","042",48.23023
"h8","027","060",53.49477
"h9","001","009",37.72981
"h9","001","015",29.26879
"h9","001","017",33.12514
"h9","001","020",41.40053
"h9","001","023",75.40622
"h9","001","024",42.37143
"h9","001","033",188.269
"h9","001","051",41.74634
"h9","001","053",58.86354
"h9","001","074",87.78898
"h9","003","002",19.38204
"h9","003","004",117.40664
"h9","003","009",93.34798
"h9","003","012",166.88117
"h9","003","018",198.38909
"h9","003","019",32.23989
"h9","003","020",82.99782
"h9","003","029",59.92662
"h9","003","072",65.20666
"h9","019","017",75.24663
"h9","019","020",371.94121
"h9","019","024",52.50548
"h9","019","042",24.75129
"h9","025","007",61.47668
"h9","025","012",76.01911
"h9","025","020",298.62323
"h9","025","022",95.58936
"h9","025","036",150.2124
"h9","025","037",53.41367
"h9","025","048",66.45374
"h9","025","053",48.96102
"h9","025","058",70.42583
"h9","025","065",135.7668
"h9","027","003",149.1316
"h9","027","014",77.80946
"h9","027","017",28.35798
"h9","027","020",52.28701
"h9","027","024",134.97594
"h9","027","030",30.3429
"h9","027","034",19.57011
"h9","027","041",77.14026
"h9","027","042",48.23023
"h9","027","060",53.49477
"h10","001","015",29.26879
"h10","001","017",70.54097
"h10","001","019",127.96863
"h10","001","023",40.13961
"h10","001","024",42.37143
"h10","001","033",188.269
"h10","001","051",41.74634
"h10","001","053",58.86354
"h10","001","074",87.78898
"h10","003","002",19.38204
"h10","003","004",127.48933
"h10","003","009",93.34798
"h10","003","012",166.88117
"h10","003","018",198.38909
"h10","003","019",32.23989
"h10","003","020",82.99782
"h10","003","029",59.92662
"h10","003","072",65.20666
"h10","009","002",17.82707
"h10","009","011",46.89288
"h10","009","015",15.42801
"h10","009","016",52.88116
"h10","009","017",37.41583
"h10","009","020",42.72557
"h10","009","025",28.88485
"h10","009","027",31.53803
"h10","009","046",45.01088
"h10","009","053",107.82456
"h10","009","063",38.01137
"h10","009","075",175.90956
"h10","019","020",470.84652
"h10","019","024",87.38002
"h10","019","042",24.75129
"h10","025","007",61.47668
"h10","025","012",76.01911
"h10","025","020",261.43505
"h10","025","022",143.33635
"h10","025","036",150.2124
"h10","025","037",53.41367
"h10","025","048",132.90748
"h10","025","058",70.42583
"h10","025","065",135.7668
"h10","027","003",149.1316
"h10","027","014",77.80946
"h10","027","017",28.35798
"h10","027","020",52.28701
"h10","027","024",134.97594
"h10","027","030",30.3429
"h10","027","034",19.57011
"h10","027","041",38.57013
"h10","027","042",48.23023
"h10","027","057",27.44571
"h10","027","060",53.49477
"h11","009","002",19.38204
"h11","009","011",46.89288
"h11","009","015",15.42801
"h11","009","016",52.88116
"h11","009","017",37.41583
"h11","009","020",42.72557
"h11","009","025",28.88485
"h11","009","027",31.53803
"h11","009","044",54.55895
"h11","009","046",45.01088
"h11","009","053",107.82456
"h11","009","075",175.90956
"h11","025","007",61.47668
"h11","025","012",76.01911
"h11","025","020",209.14804
"h11","025","022",334.51507
"h11","025","037",53.41367
"h11","025","048",132.90748
"h11","025","053",48.96102
"h11","025","058",70.42583
"h11","027","003",149.1316
"h11","027","011",60.60905
"h11","027","014",77.80946
"h11","027","016",53.6402
"h11","027","017",28.35798
"h11","027","020",52.28701
"h11","027","024",134.97594
"h11","027","030",30.3429
"h11","027","034",19.57011
"h11","027","042",48.23023
"h11","027","060",53.49477
"h12","009","002",19.38204
"h12","009","011",46.89288
"h12","009","015",15.42801
"h12","009","017",37.41583
"h12","009","020",42.72557
"h12","009","025",28.88485
"h12","009","027",31.53803
"h12","009","044",54.55895
"h12","009","045",51.01418
"h12","009","053",107.82456
"h12","009","075",87.95478
"h12","027","003",149.1316
"h12","027","011",60.60905
"h12","027","014",77.80946
"h12","027","016",53.6402
"h12","027","020",52.28701
"h12","027","024",134.97594
"h12","027","030",30.3429
"h12","027","034",19.57011
"h12","027","042",48.23023
"h12","027","060",53.49477
"h13","003","012",110.52256
"h13","003","013",60.50674
"h13","003","019",32.23989
"h13","003","020",102.10064
"h13","003","029",59.92662
"h13","003","033",142.61
"h13","003","036",150.2124
"h13","003","072",65.20666
"h13","009","002",19.38204
"h13","009","011",96.95147
"h13","009","015",15.42801
"h13","009","017",37.41583
"h13","009","020",85.45114
"h13","009","025",28.88485
"h13","009","027",31.53803
"h13","009","044",54.55895
"h13","009","045",51.01418
"h13","009","046",45.01088
"h13","009","053",107.82456
"h13","009","075",175.90956
"h13","025","007",61.47668
"h13","025","012",76.01911
"h13","025","020",318.19321
"h13","025","022",47.74699
"h13","025","037",53.41367
"h13","025","048",132.90748
"h13","025","058",70.42583
"h13","025","065",135.7668
"h13","027","008",51.64188
"h13","027","011",60.60905
"h13","027","014",77.80946
"h13","027","016",53.6402
"h13","027","017",28.35798
"h13","027","020",52.28701
"h13","027","024",134.97594
"h13","027","030",30.3429
"h13","027","034",19.57011
"h13","027","042",48.23023
"h13","027","060",53.49477
"h14","003","004",38.408
"h14","003","012",166.5872
"h14","003","019",32.23989
"h14","003","020",84.02548
"h14","003","029",59.92662
"h14","003","033",142.61
"h14","003","036",150.2124
"h14","003","072",65.20666
"h14","009","011",46.89288
"h14","009","017",37.41583
"h14","009","020",152.08468
"h14","009","025",28.88485
"h14","009","027",63.07606
"h14","009","033",188.269
"h14","009","044",27.94293
"h14","009","046",45.01088
"h14","009","050",17.6347
"h14","009","053",107.82456
"h14","009","075",87.95478
"h14","025","007",61.47668
"h14","025","012",76.01911
"h14","025","014",133.1389
"h14","025","020",318.19321
"h14","025","022",143.33635
"h14","025","037",53.41367
"h14","025","048",132.90748
"h14","025","053",48.96102
"h14","025","058",70.42583
"h14","025","065",135.7668
"h14","027","014",77.80946
"h14","027","016",53.6402
"h14","027","017",28.35798
"h14","027","020",52.28701
"h14","027","024",134.97594
"h14","027","030",30.3429
"h14","027","034",19.57011
"h14","027","042",48.23023
"h14","027","060",53.49477
"h14","028","002",47.26574
"h14","028","013",60.50674
"h14","028","014",133.1389
"h14","028","017",31.38299
"h14","028","020",37.93914
"h14","028","032",57.92414
"h14","028","034",33.05417
"h14","028","035",40.50022
"h14","028","038",37.6699
"h14","028","045",98.93919
"h14","075","045",51.01418
"h14","075","068",79.51553
"h14","075","069",48.99626
"h14","075","071",208.38655
"h14","075","072",116.29652
"h14","075","073",361.01776
"h15","001","002",23.63287
"h15","001","006",73.91516
"h15","001","011",143.6875
"h15","001","015",29.26879
"h15","001","017",59.40096
"h15","001","019",22.40934
"h15","001","023",40.13961
"h15","001","024",42.37143
"h15","001","051",41.74634
"h15","001","053",58.86354
"h15","003","004",81.7947
"h15","003","012",110.52256
"h15","003","019",62.33047
"h15","003","020",84.02548
"h15","003","029",59.92662
"h15","003","038",40.40108
"h15","003","072",65.20666
"h15","009","017",37.41583
"h15","009","020",152.08468
"h15","009","025",28.88485
"h15","009","027",63.07606
"h15","009","044",54.55895
"h15","009","046",45.01088
"h15","009","053",58.86354
"h15","009","075",87.95478
"h15","025","007",61.47668
"h15","025","012",76.01911
"h15","025","014",133.1389
"h15","025","020",370.48022
"h15","025","022",143.33635
"h15","025","037",53.41367
"h15","025","048",132.90748
"h15","025","053",48.96102
"h15","025","058",70.42583
"h15","025","065",135.7668
"h15","027","009",78.65391
"h15","027","014",77.80946
"h15","027","016",53.6402
"h15","027","017",28.35798
"h15","027","020",52.28701
"h15","027","024",134.97594
"h15","027","030",30.3429
"h15","027","034",19.57011
"h15","027","042",48.23023
"h15","027","060",53.49477
"h15","028","002",47.26574
"h15","028","013",60.50674
"h15","028","014",133.1389
"h15","028","017",31.38299
"h15","028","020",37.93914
"h15","028","030",15.7089
"h15","028","034",13.48406
"h15","028","035",40.50022
"h15","028","038",37.6699
"h15","028","041",38.57013
"h15","028","045",47.92501
"h15","028","050",17.6347
"h15","075","045",51.01418
"h15","075","068",79.51553
"h15","075","069",48.99626
"h15","075","071",208.38655
"h15","075","072",51.08986
"h15","075","073",361.01776
"h15","075","074",157.38339
"h16","003","002",32.34764
"h16","003","004",81.7947
"h16","003","012",110.52256
"h16","003","018",97.87852
"h16","003","019",32.23989
"h16","003","020",56.0143
"h16","003","029",59.92662
"h16","003","038",40.40108
"h16","003","072",65.20666
"h16","009","016",52.88116
"h16","009","020",152.08468
"h16","009","025",28.88485
"h16","009","027",63.07606
"h16","009","044",54.55895
"h16","009","046",45.01088
"h16","009","053",58.86354
"h16","009","075",175.90956
"h16","025","007",61.47668
"h16","025","012",76.01911
"h16","025","020",318.19321
"h16","025","022",143.33635
"h16","025","037",53.41367
"h16","025","053",48.96102
"h16","025","058",70.42583
"h16","025","065",135.7668
"h17","025","007",61.47668
"h17","025","012",76.01911
"h17","025","020",265.9062
"h17","025","022",143.33635
"h17","025","037",53.41367
"h17","025","053",48.96102
"h17","025","065",135.7668
