"variable","CODE_SEC","RES_SEC","W_IND"
"h9","009","003",68.92238
"h9","009","004",27.77684
"h9","009","011",54.06002
"h9","009","017",60.15244
"h9","009","022",123.5203
"h9","009","026",53.32697
"h9","009","028",102.8839
"h9","009","036",76.04854
"h9","009","042",31.14473
"h9","009","055",38.19247
"h9","019","016",26.18325
"h9","019","017",75.24663
"h9","019","020",230.6163
"h9","019","023",88.50206
"h9","019","035",75.06543
"h9","019","050",54.5914
"h9","019","066",85.89917
"h9","028","003",60.97095
"h9","028","004",27.77684
"h9","028","027",78.24633
"h9","028","032",47.72834
"h9","028","035",81.28844
"h9","028","036",46.30044
"h9","028","043",58.12158
"h9","028","049",185.9667
"h9","028","052",76.88136
"h9","032","030",65.27012
"h9","032","031",46.846
"h9","032","033",108.94608
"h9","032","036",46.55417
"h9","032","037",296.30313
"h9","032","042",37.69999
"h9","032","046",25.40244
"h9","032","052",57.32832
"h9","032","053",257.88048
"h9","032","054",84.01414
"h9","032","055",74.19096
"h9","032","061",253.3808
"h9","032","062",44.16857
"h9","032","066",129.6178
"h9","033","001",33.12573
"h9","033","021",37.44435
"h9","033","030",11.13359
"h9","033","034",73.5636
"h9","033","043",254.70046
"h9","033","044",18.83994
"h9","033","045",36.06718
"h9","033","056",69.55698
"h9","033","069",65.2096
"h9","035","010",38.59964
"h9","035","012",52.16576
"h9","035","014",100.8479
"h9","035","016",167.93501
"h9","035","046",103.3634
"h9","035","048",95.36675
"h9","035","054",46.73358
"h9","035","064",42.55212
"h9","035","069",32.25925
"h9","035","070",137.89728
"h9","038","015",67.93702
"h9","038","016",77.12816
"h9","038","019",97.12516
"h9","038","024",37.23552
"h9","038","046",99.32507
"h9","038","047",81.98478
"h9","038","048",63.45126
"h9","038","049",24.4412
"h9","038","063",16.92149
"h9","040","017",33.49252
"h9","040","020",29.44536
"h9","040","021",37.60901
"h9","040","023",38.15841
"h9","040","024",39.0606
"h9","040","039",156.11978
"h9","040","041",37.75475
"h9","040","050",93.74586
"h9","040","063",41.44232
"h9","043","008",21.8464
"h9","043","011",75.33482
"h9","043","016",30.03563
"h9","043","028",61.3974
"h9","043","032",144.81035
"h9","043","033",53.3474
"h9","043","044",32.08856
"h9","043","056",152.35307
"h10","003","002",59.02267
"h10","003","004",211.29508
"h10","003","005",24.01974
"h10","003","006",43.09636
"h10","003","012",50.61578
"h10","003","022",133.52991
"h10","003","026",128.88049
"h10","003","032",90.67182
"h10","009","002",60.08732
"h10","009","003",242.97204
"h10","009","007",44.11397
"h10","009","010",106.4815
"h10","009","011",54.06002
"h10","009","022",47.58125
"h10","009","023",35.26661
"h10","009","026",54.90454
"h10","009","027",31.53803
"h10","009","028",175.81278
"h10","009","033",68.82892
"h10","009","036",76.04854
"h10","009","050",22.15005
"h10","009","052",24.7598
"h10","009","053",98.0523
"h10","009","055",38.19247
"h10","009","063",38.01137
"h10","011","003",138.8916
"h10","011","004",22.89444
"h10","011","005",39.11341
"h10","011","010",61.86598
"h10","011","012",56.06464
"h10","011","021",38.4195
"h10","011","028",82.80744
"h10","011","032",130.6795
"h10","011","034",59.0942
"h10","011","044",32.08856
"h10","011","050",41.54461
"h10","011","053",60.70486
"h10","011","063",41.5017
"h10","017","004",43.6206
"h10","017","006",165.37047
"h10","017","014",102.8153
"h10","017","015",19.42814
"h10","017","018",390.65092
"h10","017","047",45.76697
"h10","019","018",98.81243
"h10","019","020",478.67071
"h10","019","023",26.01133
"h10","019","024",66.57096
"h10","019","050",8.85766
"h10","028","004",29.32423
"h10","028","005",103.71739
"h10","028","009",55.36781
"h10","028","010",48.5356
"h10","028","018",75.84791
"h10","028","020",60.74
"h10","028","021",38.4195
"h10","028","027",78.24633
"h10","028","032",47.72834
"h10","028","033",142.70817
"h10","028","034",23.19365
"h10","028","036",46.30044
"h10","028","039",66.5941
"h10","028","041",37.75475
"h10","028","042",31.14473
"h10","028","043",58.12158
"h10","028","045",102.02836
"h10","028","049",185.9667
"h10","028","052",76.88136
"h10","028","053",35.64749
"h10","028","056",27.5884
"h10","028","063",37.10706
"h10","032","008",30.0347
"h10","032","030",35.09299
"h10","032","031",101.25282
"h10","032","036",159.96709
"h10","032","037",450.15503
"h10","032","042",36.49254
"h10","032","052",57.32832
"h10","032","053",281.38935
"h10","032","054",84.01414
"h10","032","061",253.3808
"h10","032","062",152.61006
"h10","032","066",129.6178
"h10","033","008",46.57241
"h10","033","009",78.65391
"h10","033","013",89.33719
"h10","033","021",37.44435
"h10","033","026",46.50221
"h10","033","028",61.3974
"h10","033","032",195.66981
"h10","033","034",31.17216
"h10","033","043",201.69434
"h10","033","044",72.07198
"h10","033","045",20.89644
"h10","033","046",51.55192
"h10","033","060",126.9824
"h10","033","073",58.71013
"h10","035","007",66.36265
"h10","035","010",38.59964
"h10","035","012",56.35861
"h10","035","014",138.68725
"h10","035","016",80.7121
"h10","035","017",71.52866
"h10","035","045",20.89644
"h10","035","046",32.57656
"h10","035","047",31.42116
"h10","035","069",65.2096
"h10","035","070",137.89728
"h10","036","008",51.64188
"h10","036","027",70.919
"h10","036","029",83.20424
"h10","036","030",31.983
"h10","036","051",48.42124
"h10","036","054",39.30874
"h10","036","055",31.08747
"h10","036","062",44.97476
"h10","036","063",78.34101
"h10","038","016",77.12816
"h10","038","019",61.2302
"h10","038","047",125.44076
"h10","038","048",63.45126
"h10","038","049",84.70533
"h10","038","050",8.85766
"h10","038","063",21.08988
"h10","038","065",59.7954
"h10","040","020",29.44536
"h10","040","022",85.78292
"h10","040","023",38.15841
"h10","040","024",31.69642
"h10","040","026",102.5343
"h10","040","039",250.24527
"h10","040","041",16.35636
"h10","040","050",70.25963
"h10","040","062",55.44652
